DocumentNumber,Date,Currency,AmountDKK,AmountEUR,Type,GLAccount,CostCenter,CustomerName,ItemName,SourceType
78002013,2025-02-22,DKK,-11868840.81,-1593132.99,Credit,32307,CC101,Pattern Energy,Power Purchase Agreement Advisory Service,Product Sales
78002013,2025-01-28,DKK,11868840.81,1593132.99,Debit,35015,CC103,General Electric,Power Purchase Agreement Advisory Service,Product Sales
78002013,2025-10-26,DKK,-1006861.59,-135149.21,Credit,32307,CC106,Acciona Energia,Wind Measurement Equipment,Product Sales
78002013,2025-05-03,DKK,4486903.09,602268.87,Debit,32307,CC106,Ørsted,Wind Measurement Equipment,Product Sales
78002013,2025-06-15,DKK,1656494.09,222348.2,Debit,32307,CC106,Ørsted,Wind Measurement Equipment,Product Sales
78002013,2025-01-26,DKK,7544456.4,1012678.71,Debit,32307,CC106,Ørsted,Wind Measurement Equipment,Product Sales
78002013,2025-01-17,DKK,-1090874.41,-146426.1,Credit,36629,CC105,Siemens Gamesa,Subsea Cable & Connection Solutions,Product Sales
78002013,2025-10-16,DKK,-1838946.38,-246838.44,Credit,35015,CC103,Nordex SE,Subsea Cable & Connection Solutions,Product Sales
78002013,2025-03-31,DKK,-576983.62,-77447.47,Credit,35015,CC102,Siemens Gamesa,Subsea Cable & Connection Solutions,Product Sales
78002013,2025-04-05,DKK,-8102211.09,-1087545.11,Credit,35015,CC108,Ørsted,Smart Power Forecasting Tools,Product Sales
78002013,2025-10-03,DKK,-226876.77,-30453.26,Credit,35015,CC108,Ørsted,Smart Power Forecasting Tools,Product Sales
78002013,2025-04-30,DKK,1395603.48,187329.33,Debit,35015,CC108,Ørsted,Smart Power Forecasting Tools,Product Sales
78002013,2025-02-08,DKK,1483619.07,199143.5,Debit,36629,CC104,General Electric,Smart Power Forecasting Tools,Product Sales
78002013,2025-06-25,DKK,-1371985.63,-184159.14,Credit,35015,CC106,Nordex SE,Wind Farm Design & Engineering Consulting,Product Sales
78002013,2025-04-27,DKK,-1093754.87,-146812.73,Credit,35015,CC105,E.ON,Wind Farm Design & Engineering Consulting,Product Sales
78002013,2025-12-24,DKK,3628394.58,487032.83,Debit,35015,CC105,E.ON,Wind Farm Design & Engineering Consulting,Product Sales
78002013,2025-03-17,DKK,-1316100.4,-176657.77,Credit,32307,CC104,Siemens Gamesa,Remote Troubleshooting Support,Product Sales
78002013,2025-07-23,DKK,93.43,12.54,Debit,36629,CC108,Acciona Energia,Ice Detection & Prevention Systems,Product Sales
78002013,2025-11-07,DKK,-1811451.22,-243147.81,Credit,36629,CC109,Iberdrola,Project Financing Solutions,Product Sales
78002013,2025-08-04,DKK,-1328555.73,-178329.63,Credit,36629,CC101,E.ON,Project Financing Solutions,Product Sales
78002013,2025-02-18,DKK,421130.03,56527.52,Debit,35015,CC103,Enel Green Power,Project Financing Solutions,Product Sales
78002013,2025-01-04,DKK,1051527.01,141144.57,Debit,36629,CC106,Enel Green Power,Project Financing Solutions,Product Sales
78002013,2025-11-01,DKK,-907.96,-121.87,Credit,35015,CC107,Iberdrola,Training & Certification Programs,Product Sales
78002013,2025-07-08,DKK,907.96,121.87,Debit,32307,CC103,E.ON,Training & Certification Programs,Product Sales
78002013,2025-02-19,DKK,-1046856.41,-140517.64,Credit,32307,CC103,Nordex SE,Access & Service Platforms,Product Sales
78002013,2025-01-09,DKK,-1578129.43,-211829.45,Credit,32307,CC104,Siemens Gamesa,Access & Service Platforms,Product Sales
78002013,2025-02-26,DKK,62.24,8.35,Debit,32307,CC103,Nordex SE,Access & Service Platforms,Product Sales
78002013,2025-10-03,DKK,12615.81,1693.4,Debit,32307,CC104,Siemens Gamesa,Access & Service Platforms,Product Sales
78002013,2025-11-08,DKK,-173998.97,-23355.57,Credit,35015,CC104,Iberdrola,Oil & Lubricant Supply Services,Product Sales
78002013,2025-06-13,DKK,-2418101.22,-324577.34,Credit,35015,CC106,Nordex SE,Customer Portal Access Subscription,Product Sales
78002013,2025-02-27,DKK,-146334.76,-19642.25,Credit,36629,CC109,Acciona Energia,Customer Portal Access Subscription,Product Sales
78002013,2025-02-13,DKK,184773.89,24801.86,Debit,36629,CC109,Acciona Energia,Customer Portal Access Subscription,Product Sales
78002013,2025-06-25,DKK,-4113858.93,-552195.83,Credit,35015,CC109,Enel Green Power,Rotor Balancing Service,Product Sales
78002013,2025-01-21,DKK,-3266818.04,-438499.07,Credit,36629,CC104,Ørsted,Rotor Balancing Service,Product Sales
78002013,2025-03-13,DKK,383037.6,51414.44,Debit,35015,CC108,Pattern Energy,Rotor Balancing Service,Product Sales
78002013,2025-08-14,DKK,-929483.17,-124762.84,Credit,36629,CC100,E.ON,Blade Cleaning Equipment,Product Sales
78002013,2025-03-30,DKK,-1523011.97,-204431.14,Credit,35015,CC103,Enel Green Power,Blade Cleaning Equipment,Product Sales
78002013,2025-11-04,DKK,3256343.28,437093.06,Debit,35015,CC103,Enel Green Power,Blade Cleaning Equipment,Product Sales
78002013,2025-08-29,DKK,384208.76,51571.65,Debit,36629,CC107,NextEra Energy,Wind Farm Operations Management,Product Sales
78002013,2025-10-12,DKK,546682.41,73380.19,Debit,36629,CC107,NextEra Energy,Wind Farm Operations Management,Product Sales
78002013,2025-05-25,DKK,-398890.57,-53542.36,Credit,35015,CC108,Ørsted,SCADA System Upgrades,Product Sales
78002013,2025-03-10,DKK,-375052.0,-50342.55,Credit,32307,CC103,Pattern Energy,SCADA System Upgrades,Product Sales
78002013,2025-12-02,DKK,-471907.27,-63343.26,Credit,36629,CC105,Pattern Energy,SCADA System Upgrades,Product Sales
78002013,2025-08-08,DKK,1285213.55,172511.89,Debit,32307,CC101,E.ON,SCADA System Upgrades,Product Sales
78002014,2025-03-10,DKK,50723100.17,6808469.82,Debit,32307,CC106,NextEra Energy,Wind Turbine Blades,Product Sales
78002014,2025-04-09,DKK,-4555100.26,-611422.85,Credit,32307,CC103,Iberdrola,Utility-Scale Onshore Wind Turbine,Product Sales
78002014,2025-12-01,DKK,-73475434.84,-9862474.48,Credit,32307,CC105,Acciona Energia,Utility-Scale Onshore Wind Turbine,Product Sales
78002014,2025-04-03,DKK,-99667786.27,-13378226.34,Credit,32307,CC105,Acciona Energia,Utility-Scale Onshore Wind Turbine,Product Sales
78002014,2025-02-06,DKK,17321439.87,2325025.49,Debit,32307,CC103,Iberdrola,Utility-Scale Onshore Wind Turbine,Product Sales
78002014,2025-04-18,DKK,791882.66,106292.97,Debit,32307,CC103,Iberdrola,Utility-Scale Onshore Wind Turbine,Product Sales
78002014,2025-03-19,DKK,128025478.54,17184627.99,Debit,35015,CC104,E.ON,Utility-Scale Offshore Wind Turbine,Product Sales
78002014,2025-12-14,DKK,-58371965.14,-7835163.11,Credit,32307,CC102,Pattern Energy,Wind Turbine Maintenance Service Contract,Product Sales
78002014,2025-11-11,DKK,33269885.07,4465756.39,Debit,32307,CC102,Pattern Energy,Wind Turbine Maintenance Service Contract,Product Sales
78002014,2025-05-12,DKK,135147609.06,18140618.67,Debit,35015,CC100,Pattern Energy,Wind Turbine Maintenance Service Contract,Product Sales
78002014,2025-07-16,DKK,14816117.85,1988740.65,Debit,35015,CC100,Pattern Energy,Wind Turbine Maintenance Service Contract,Product Sales
78002014,2025-04-21,DKK,-9200383.66,-1234950.83,Credit,35015,CC107,Siemens Gamesa,Wind Turbine Blades,Product Sales
78002014,2025-08-03,DKK,24219303.21,3250913.18,Debit,32307,CC106,NextEra Energy,Wind Turbine Blades,Product Sales
78002014,2025-03-10,DKK,21783098.22,2923905.8,Debit,32307,CC106,NextEra Energy,Wind Turbine Blades,Product Sales
78002014,2025-05-05,DKK,-23012062.28,-3088867.42,Credit,36629,CC104,Acciona Energia,Wind Turbine Gearboxes,Product Sales
78002014,2025-08-13,DKK,-38802474.63,-5208385.86,Credit,35015,CC103,Iberdrola,Wind Turbine Towers,Product Sales
78002014,2025-09-10,DKK,15454749.78,2074463.06,Debit,36629,CC108,Iberdrola,Wind Turbine Towers,Product Sales
78002014,2025-12-19,DKK,-50262271.04,-6746613.56,Credit,35015,CC104,Acciona Energia,Wind Turbine Nacelles,Product Sales
78002014,2025-07-27,DKK,10060659.5,1350424.09,Debit,35015,CC105,Nordex SE,Wind Turbine Nacelles,Product Sales
78002014,2025-02-08,DKK,14556.88,1953.94,Debit,35015,CC105,Nordex SE,Wind Turbine Nacelles,Product Sales
78002014,2025-01-22,DKK,-35497183.33,-4764722.59,Credit,36629,CC101,Ørsted,Wind Turbine Control Systems,Product Sales
78002014,2025-07-15,DKK,-4770226.22,-640298.82,Credit,32307,CC103,Enel Green Power,Wind Turbine Control Systems,Product Sales
78002014,2025-02-11,DKK,1390738.87,186676.36,Debit,36629,CC101,E.ON,Wind Turbine Control Systems,Product Sales
78002014,2025-02-01,DKK,-33177719.65,-4453385.19,Credit,32307,CC102,E.ON,Remote Monitoring & Diagnostics Platform,Product Sales
78002014,2025-10-26,DKK,-37247781.28,-4999702.19,Credit,36629,CC100,Ørsted,Remote Monitoring & Diagnostics Platform,Product Sales
78002014,2025-06-25,DKK,42985.01,5769.8,Debit,36629,CC100,Ørsted,Remote Monitoring & Diagnostics Platform,Product Sales
78002014,2025-09-14,DKK,1340380.31,179916.82,Debit,36629,CC100,Ørsted,Remote Monitoring & Diagnostics Platform,Product Sales
78002014,2025-08-30,DKK,163444.94,21938.92,Debit,36629,CC100,Ørsted,Remote Monitoring & Diagnostics Platform,Product Sales
78002014,2025-10-24,DKK,-1715904.17,-230322.71,Credit,32307,CC100,NextEra Energy,Grid Connection Solutions,Product Sales
78002014,2025-03-13,DKK,3359766.25,450975.34,Debit,32307,CC105,NextEra Energy,Grid Connection Solutions,Product Sales
78002014,2025-11-07,DKK,683502.33,91745.28,Debit,32307,CC105,Ørsted,Hybrid Wind-Solar Solutions,Product Sales
78002014,2025-01-11,DKK,-1057646.25,-141965.94,Credit,36629,CC107,Acciona Energia,Energy Storage Integration Package,Product Sales
78002014,2025-01-12,DKK,3552836.22,476890.77,Debit,32307,CC100,Pattern Energy,Energy Storage Integration Package,Product Sales
78002014,2025-01-16,DKK,7993233.39,1072917.23,Debit,36629,CC107,Acciona Energia,Energy Storage Integration Package,Product Sales
78002014,2025-01-25,DKK,2282110.78,306323.59,Debit,32307,CC109,E.ON,Wind Turbine Generators,Product Sales
78002014,2025-07-15,DKK,-2925.1,-392.63,Credit,32307,CC101,Siemens Gamesa,Turbine Upgrades & Life Extension Kits,Product Sales
78002014,2025-10-25,DKK,-4465594.73,-599408.69,Credit,32307,CC104,Pattern Energy,Turbine Upgrades & Life Extension Kits,Product Sales
78002014,2025-04-09,DKK,-20447027.07,-2744567.39,Credit,32307,CC102,General Electric,Turbine Upgrades & Life Extension Kits,Product Sales
78002014,2025-06-01,DKK,343541.03,46112.89,Debit,32307,CC102,General Electric,Turbine Upgrades & Life Extension Kits,Product Sales
78002014,2025-02-15,DKK,12878815.28,1728700.04,Debit,35015,CC104,Iberdrola,Turbine Upgrades & Life Extension Kits,Product Sales
78002014,2025-10-27,DKK,-329446.26,-44220.97,Credit,36629,CC108,Pattern Energy,Wind Resource Assessment Services,Product Sales
78002014,2025-01-02,DKK,-1125979.34,-151138.17,Credit,36629,CC108,Pattern Energy,Wind Resource Assessment Services,Product Sales
78002014,2025-02-16,DKK,199975.28,26842.32,Debit,32307,CC100,Pattern Energy,Wind Resource Assessment Services,Product Sales
78002014,2025-04-02,DKK,-9019955.64,-1210732.3,Credit,36629,CC103,E.ON,Turbine Retrofit Packages,Product Sales
78002014,2025-07-24,DKK,2042220.08,274123.5,Debit,36629,CC103,E.ON,Turbine Retrofit Packages,Product Sales
78002014,2025-05-11,DKK,-1583676.61,-212574.04,Credit,35015,CC103,Enel Green Power,Digital Twin Modeling Service,Product Sales
78002014,2025-05-08,DKK,-2195154.15,-294651.56,Credit,32307,CC103,Acciona Energia,Digital Twin Modeling Service,Product Sales
78002014,2025-11-08,DKK,3867734.82,519159.04,Debit,35015,CC103,Enel Green Power,Digital Twin Modeling Service,Product Sales
78002014,2025-01-28,DKK,22467.56,3015.78,Debit,36629,CC103,Siemens Gamesa,Digital Twin Modeling Service,Product Sales
78002014,2025-06-16,DKK,-155314.08,-20847.53,Credit,35015,CC108,NextEra Energy,Performance Optimization Analytics,Product Sales
78002014,2025-12-17,DKK,-990504.34,-132953.6,Credit,35015,CC108,NextEra Energy,Performance Optimization Analytics,Product Sales
78002014,2025-05-13,DKK,-5568292.72,-747421.84,Credit,36629,CC101,Iberdrola,Blade Repair Services,Product Sales
78002014,2025-07-20,DKK,467928.03,62809.13,Debit,35015,CC108,Enel Green Power,Blade Repair Services,Product Sales
78002014,2025-11-21,DKK,14332970.09,1923888.6,Debit,32307,CC104,Siemens Gamesa,Blade Repair Services,Product Sales
78002014,2025-04-27,DKK,-1485314.52,-199371.08,Credit,35015,CC107,NextEra Energy,Component Refurbishment Services,Product Sales
78002014,2025-11-07,DKK,3946009.56,529665.71,Debit,32307,CC104,Acciona Energia,Component Refurbishment Services,Product Sales
78002014,2025-11-10,DKK,-965990.83,-129663.2,Credit,36629,CC106,General Electric,Fleet Asset Management Platform,Product Sales
78002014,2025-01-26,DKK,670954.36,90060.99,Debit,32307,CC101,NextEra Energy,Decommissioning & Repowering Services,Product Sales
78002014,2025-06-13,DKK,34951.27,4691.45,Debit,32307,CC101,Pattern Energy,Decommissioning & Repowering Services,Product Sales
78002014,2025-10-13,DKK,-1728746.22,-232046.47,Credit,36629,CC100,Enel Green Power,Lightning Protection Systems,Product Sales
78002014,2025-12-19,DKK,-335008.76,-44967.62,Credit,36629,CC104,NextEra Energy,Lightning Protection Systems,Product Sales
78002014,2025-05-14,DKK,-63836.33,-8568.63,Credit,35015,CC108,Siemens Gamesa,Lightning Protection Systems,Product Sales
78002014,2025-09-14,DKK,13031820.85,1749237.7,Debit,36629,CC102,Ørsted,Lightning Protection Systems,Product Sales
78002014,2025-12-16,DKK,1288402.39,172939.92,Debit,36629,CC100,Enel Green Power,Lightning Protection Systems,Product Sales
78002014,2025-09-16,DKK,-4608312.97,-618565.5,Credit,36629,CC108,Nordex SE,High-Voltage Transformer Units,Product Sales
78002014,2025-02-11,DKK,-16674924.53,-2238244.9,Credit,32307,CC104,Nordex SE,High-Voltage Transformer Units,Product Sales
78002014,2025-04-04,DKK,3074.4,412.67,Debit,32307,CC104,Nordex SE,High-Voltage Transformer Units,Product Sales
78002014,2025-01-31,DKK,21367.18,2868.08,Debit,32307,CC103,Pattern Energy,High-Voltage Transformer Units,Product Sales
78002014,2025-09-27,DKK,241648.72,32436.07,Debit,32307,CC104,Nordex SE,High-Voltage Transformer Units,Product Sales
78002014,2025-07-07,DKK,-7434563.59,-997928.0,Credit,35015,CC106,E.ON,Noise Reduction Retrofit Kits,Product Sales
78002014,2025-03-14,DKK,-12495.11,-1677.2,Credit,35015,CC105,Pattern Energy,Noise Reduction Retrofit Kits,Product Sales
78002014,2025-01-12,DKK,3004524.94,403291.94,Debit,35015,CC105,Pattern Energy,Noise Reduction Retrofit Kits,Product Sales
78002014,2025-11-19,DKK,855993.14,114898.41,Debit,35015,CC106,E.ON,Noise Reduction Retrofit Kits,Product Sales
78002014,2025-07-19,DKK,494311.22,66350.5,Debit,35015,CC105,Pattern Energy,Noise Reduction Retrofit Kits,Product Sales
78002014,2025-05-20,DKK,2149929.76,288581.18,Debit,35015,CC106,E.ON,Noise Reduction Retrofit Kits,Product Sales
78002014,2025-01-11,DKK,-43180.05,-5795.98,Credit,35015,CC107,Ørsted,Foundation Design & Supply,Product Sales
78002014,2025-11-21,DKK,-17671089.12,-2371958.27,Credit,35015,CC107,Ørsted,Foundation Design & Supply,Product Sales
78002014,2025-06-16,DKK,5816453.55,780732.02,Debit,32307,CC105,Iberdrola,Environmental Impact Assessment Service,Product Sales
78002014,2025-04-09,DKK,2354612.41,316055.36,Debit,32307,CC104,Siemens Gamesa,Environmental Impact Assessment Service,Product Sales
78002014,2025-10-28,DKK,-30742.85,-4126.56,Credit,35015,CC105,Nordex SE,Crane & Heavy Lift Rental Services,Product Sales
78002014,2025-02-01,DKK,-404699.36,-54322.06,Credit,32307,CC108,Acciona Energia,Crane & Heavy Lift Rental Services,Product Sales
78002014,2025-06-15,DKK,1381654.48,185456.98,Debit,36629,CC101,Ørsted,Crane & Heavy Lift Rental Services,Product Sales
78002014,2025-11-22,DKK,30742.85,4126.56,Debit,35015,CC105,Nordex SE,Crane & Heavy Lift Rental Services,Product Sales
78002014,2025-02-26,DKK,7593500.27,1019261.78,Debit,32307,CC104,NextEra Energy,Offshore Substation Packages,Product Sales
78002014,2025-01-18,DKK,2876044.2,386046.2,Debit,36629,CC106,General Electric,Offshore Substation Packages,Product Sales
78002014,2025-05-09,DKK,-875.58,-117.53,Credit,32307,CC100,Pattern Energy,Turbine Commissioning Services,Product Sales
78002014,2025-12-06,DKK,875.58,117.53,Debit,32307,CC100,Pattern Energy,Turbine Commissioning Services,Product Sales
78002014,2025-06-30,DKK,-779522.86,-104633.94,Credit,32307,CC101,Pattern Energy,Power Purchase Agreement Advisory Service,Product Sales
78002014,2025-06-01,DKK,-780921.01,-104821.61,Credit,32307,CC101,Pattern Energy,Power Purchase Agreement Advisory Service,Product Sales
78002014,2025-12-08,DKK,1316485.18,176709.42,Debit,35015,CC103,General Electric,Power Purchase Agreement Advisory Service,Product Sales
78002014,2025-08-30,DKK,5588380.08,750118.13,Debit,35015,CC103,General Electric,Power Purchase Agreement Advisory Service,Product Sales
78002014,2025-03-07,DKK,-1118511.53,-150135.78,Credit,32307,CC106,Ørsted,Wind Measurement Equipment,Product Sales
78002014,2025-08-20,DKK,315116.15,42297.47,Debit,32307,CC106,Ørsted,Wind Measurement Equipment,Product Sales
78002014,2025-07-19,DKK,15554.16,2087.81,Debit,32307,CC106,Ørsted,Wind Measurement Equipment,Product Sales
78002014,2025-12-23,DKK,471993.31,63354.81,Debit,32307,CC106,Ørsted,Wind Measurement Equipment,Product Sales
78002014,2025-11-21,DKK,-237079.71,-31822.78,Credit,35015,CC102,Siemens Gamesa,Subsea Cable & Connection Solutions,Product Sales
78002014,2025-06-07,DKK,-1045922.07,-140392.22,Credit,35015,CC108,Siemens Gamesa,Subsea Cable & Connection Solutions,Product Sales
78002014,2025-01-14,DKK,797025.17,106983.24,Debit,35015,CC108,Ørsted,Smart Power Forecasting Tools,Product Sales
78002014,2025-07-02,DKK,70748.37,9496.43,Debit,36629,CC104,General Electric,Smart Power Forecasting Tools,Product Sales
78002014,2025-06-21,DKK,-485457.95,-65162.14,Credit,35015,CC106,Nordex SE,Wind Farm Design & Engineering Consulting,Product Sales
78002014,2025-05-01,DKK,-5351967.62,-718384.92,Credit,35015,CC109,Enel Green Power,Wind Farm Design & Engineering Consulting,Product Sales
78002014,2025-03-24,DKK,1371985.63,184159.14,Debit,35015,CC106,Nordex SE,Wind Farm Design & Engineering Consulting,Product Sales
78002014,2025-07-07,DKK,594197.83,79758.1,Debit,35015,CC105,E.ON,Wind Farm Design & Engineering Consulting,Product Sales
78002014,2025-03-23,DKK,16673.81,2238.1,Debit,36629,CC103,Pattern Energy,Remote Troubleshooting Support,Product Sales
78002014,2025-03-24,DKK,6020805.63,808161.83,Debit,32307,CC104,Siemens Gamesa,Remote Troubleshooting Support,Product Sales
78002014,2025-01-11,DKK,1316100.4,176657.77,Debit,32307,CC105,Iberdrola,Remote Troubleshooting Support,Product Sales
78002014,2025-08-05,DKK,51088.11,6857.46,Debit,36629,CC109,Ørsted,Ice Detection & Prevention Systems,Product Sales
78002014,2025-08-01,DKK,1313408.95,176296.5,Debit,36629,CC108,Acciona Energia,Ice Detection & Prevention Systems,Product Sales
78002014,2025-01-24,DKK,-3287468.86,-441270.99,Credit,32307,CC103,Ørsted,Project Financing Solutions,Product Sales
78002014,2025-02-25,DKK,1452174.21,194922.71,Debit,32307,CC103,Ørsted,Project Financing Solutions,Product Sales
78002014,2025-08-26,DKK,4099832.68,550313.11,Debit,35015,CC103,Enel Green Power,Project Financing Solutions,Product Sales
78002014,2025-04-29,DKK,1877392.31,251998.97,Debit,35015,CC101,Iberdrola,Project Financing Solutions,Product Sales
78002014,2025-04-13,DKK,152879.88,20520.79,Debit,35015,CC103,Enel Green Power,Project Financing Solutions,Product Sales
78002014,2025-07-25,DKK,-95172.01,-12774.77,Credit,35015,CC107,Iberdrola,Training & Certification Programs,Product Sales
78002014,2025-07-23,DKK,-57200.19,-7677.88,Credit,36629,CC104,Enel Green Power,Access & Service Platforms,Product Sales
78002014,2025-11-18,DKK,-851003.35,-114228.64,Credit,35015,CC106,NextEra Energy,Access & Service Platforms,Product Sales
78002014,2025-03-09,DKK,-2327161.4,-312370.66,Credit,35015,CC106,NextEra Energy,Access & Service Platforms,Product Sales
78002014,2025-03-11,DKK,3244342.3,435482.19,Debit,36629,CC104,Enel Green Power,Access & Service Platforms,Product Sales
78002014,2025-08-09,DKK,-542066.24,-72760.57,Credit,36629,CC100,NextEra Energy,Customer Portal Access Subscription,Product Sales
78002014,2025-09-28,DKK,-969105.43,-130081.27,Credit,35015,CC106,Nordex SE,Customer Portal Access Subscription,Product Sales
78002014,2025-05-31,DKK,133992.08,17985.51,Debit,36629,CC109,Acciona Energia,Customer Portal Access Subscription,Product Sales
78002014,2025-07-27,DKK,332961.81,44692.86,Debit,36629,CC104,Ørsted,Rotor Balancing Service,Product Sales
78002014,2025-01-17,DKK,-1056650.99,-141832.35,Credit,32307,CC102,Enel Green Power,Offshore Crew Transfer Solutions,Product Sales
78002014,2025-07-06,DKK,152044.88,20408.71,Debit,36629,CC101,General Electric,Offshore Crew Transfer Solutions,Product Sales
78002014,2025-03-06,DKK,1947633.6,261427.33,Debit,32307,CC102,Acciona Energia,Offshore Crew Transfer Solutions,Product Sales
78002014,2025-08-22,DKK,-33855.21,-4544.32,Credit,36629,CC100,E.ON,Blade Cleaning Equipment,Product Sales
78002014,2025-04-18,DKK,1394396.06,187167.26,Debit,36629,CC100,E.ON,Blade Cleaning Equipment,Product Sales
78002014,2025-03-23,DKK,31100.55,4174.57,Debit,36629,CC100,E.ON,Blade Cleaning Equipment,Product Sales
78002014,2025-10-03,DKK,-52025.34,-6983.27,Credit,36629,CC107,NextEra Energy,Wind Farm Operations Management,Product Sales
78002014,2025-12-17,DKK,-2422499.7,-325167.74,Credit,32307,CC106,General Electric,Wind Farm Operations Management,Product Sales
78002014,2025-08-14,DKK,734283.27,98561.51,Debit,36629,CC107,NextEra Energy,Wind Farm Operations Management,Product Sales
78002014,2025-03-28,DKK,522375.33,70117.49,Debit,36629,CC107,NextEra Energy,Wind Farm Operations Management,Product Sales
78002014,2025-11-01,DKK,1807910.19,242672.51,Debit,32307,CC106,Ørsted,SCADA System Upgrades,Product Sales
78002014,2025-06-04,DKK,118896.21,15959.22,Debit,32307,CC106,Nordex SE,SCADA System Upgrades,Product Sales
78002015,2025-09-19,DKK,168205328.7,22577896.47,Debit,36629,CC108,Nordex SE,High-Voltage Transformer Units,Product Sales
78002015,2025-06-19,DKK,-17363769.94,-2330707.37,Credit,32307,CC105,Acciona Energia,Utility-Scale Onshore Wind Turbine,Product Sales
78002015,2025-01-12,DKK,-18182325.62,-2440580.62,Credit,36629,CC107,Pattern Energy,Utility-Scale Onshore Wind Turbine,Product Sales
78002015,2025-01-26,DKK,-453053428.47,-60812540.73,Credit,32307,CC103,Iberdrola,Utility-Scale Onshore Wind Turbine,Product Sales
78002015,2025-08-29,DKK,-28269836.29,-3794608.9,Credit,32307,CC103,Iberdrola,Utility-Scale Onshore Wind Turbine,Product Sales
78002015,2025-01-26,DKK,123322483.11,16553353.44,Debit,32307,CC105,Acciona Energia,Utility-Scale Onshore Wind Turbine,Product Sales
78002015,2025-01-20,DKK,15971320.8,2143801.45,Debit,32307,CC105,Acciona Energia,Utility-Scale Onshore Wind Turbine,Product Sales
78002015,2025-03-21,DKK,453053428.47,60812540.73,Debit,36629,CC107,Pattern Energy,Utility-Scale Onshore Wind Turbine,Product Sales
78002015,2025-05-20,DKK,-10209668.99,-1370425.37,Credit,35015,CC104,E.ON,Utility-Scale Offshore Wind Turbine,Product Sales
78002015,2025-01-19,DKK,-3983810.88,-534739.72,Credit,35015,CC104,E.ON,Utility-Scale Offshore Wind Turbine,Product Sales
78002015,2025-03-26,DKK,-84767417.82,-11378176.89,Credit,35015,CC104,E.ON,Utility-Scale Offshore Wind Turbine,Product Sales
78002015,2025-01-04,DKK,45325474.64,6083956.33,Debit,32307,CC106,Iberdrola,Utility-Scale Offshore Wind Turbine,Product Sales
78002015,2025-06-03,DKK,153652.24,20624.46,Debit,35015,CC104,E.ON,Utility-Scale Offshore Wind Turbine,Product Sales
78002015,2025-11-27,DKK,11870668.1,1593378.27,Debit,35015,CC100,Pattern Energy,Wind Turbine Maintenance Service Contract,Product Sales
78002015,2025-04-03,DKK,-3864772.4,-518761.4,Credit,35015,CC100,General Electric,Wind Turbine Blades,Product Sales
78002015,2025-07-27,DKK,-27608630.37,-3705856.43,Credit,35015,CC100,General Electric,Wind Turbine Blades,Product Sales
78002015,2025-05-10,DKK,35792620.81,4804378.63,Debit,35015,CC107,Siemens Gamesa,Wind Turbine Blades,Product Sales
78002015,2025-04-09,DKK,1638423.3,219922.59,Debit,35015,CC100,General Electric,Wind Turbine Blades,Product Sales
78002015,2025-09-22,DKK,9200383.66,1234950.83,Debit,35015,CC107,Siemens Gamesa,Wind Turbine Blades,Product Sales
78002015,2025-05-25,DKK,9848303.85,1321919.98,Debit,35015,CC106,Siemens Gamesa,Wind Turbine Gearboxes,Product Sales
78002015,2025-04-27,DKK,-188863.19,-25350.76,Credit,32307,CC106,Pattern Energy,Wind Turbine Towers,Product Sales
78002015,2025-01-06,DKK,-12660850.78,-1699443.06,Credit,35015,CC105,Nordex SE,Wind Turbine Nacelles,Product Sales
78002015,2025-11-06,DKK,-12393406.97,-1663544.56,Credit,36629,CC109,General Electric,Wind Turbine Nacelles,Product Sales
78002015,2025-03-03,DKK,-29476103.66,-3956523.98,Credit,35015,CC104,Acciona Energia,Wind Turbine Nacelles,Product Sales
78002015,2025-06-29,DKK,-50737957.0,-6810464.03,Credit,36629,CC103,Nordex SE,Wind Turbine Nacelles,Product Sales
78002015,2025-12-31,DKK,12597280.32,1690910.11,Debit,36629,CC109,General Electric,Wind Turbine Nacelles,Product Sales
78002015,2025-07-30,DKK,5144030.49,690473.89,Debit,36629,CC109,General Electric,Wind Turbine Nacelles,Product Sales
78002015,2025-08-21,DKK,-41678523.13,-5594432.63,Credit,32307,CC108,General Electric,Turbine Installation Services,Product Sales
78002015,2025-12-17,DKK,-40039140.71,-5374381.3,Credit,35015,CC102,Ørsted,Turbine Installation Services,Product Sales
78002015,2025-04-13,DKK,-13205565.03,-1772559.06,Credit,32307,CC102,E.ON,Remote Monitoring & Diagnostics Platform,Product Sales
78002015,2025-08-27,DKK,-163444.94,-21938.92,Credit,32307,CC102,E.ON,Remote Monitoring & Diagnostics Platform,Product Sales
78002015,2025-04-08,DKK,-5837726.02,-783587.39,Credit,36629,CC106,Ørsted,Grid Connection Solutions,Product Sales
78002015,2025-01-16,DKK,-3359766.25,-450975.34,Credit,32307,CC105,NextEra Energy,Grid Connection Solutions,Product Sales
78002015,2025-04-17,DKK,-6644.26,-891.85,Credit,36629,CC106,Ørsted,Grid Connection Solutions,Product Sales
78002015,2025-01-07,DKK,-56682652.41,-7608409.72,Credit,32307,CC100,NextEra Energy,Grid Connection Solutions,Product Sales
78002015,2025-03-14,DKK,-4588195.84,-615865.21,Credit,35015,CC103,E.ON,Hybrid Wind-Solar Solutions,Product Sales
78002015,2025-05-21,DKK,-6723169.94,-902438.92,Credit,35015,CC107,Pattern Energy,Hybrid Wind-Solar Solutions,Product Sales
