document_number,debit_credit,date,amount,quantity,account_id,product_id,procurement_id,service_id,vendor_id,customer_id
BUDG78002362,Credit,2023-07-01,-23900.0,26367.0,Branding & Sponsorship,,,Annual Music Licensing Fee,Carlsberg Supply Company,
BUDG78002397,Credit,2023-07-01,-1735500.0,212687.0,COGS Spare Parts,,Toilet paper,,Lyreco Danmark A/S,
BUDG78002411,Debit,2023-07-01,5220600.0,853.0,Vehicle Rental Revenue,Company Car Subscriptions,,,,BlueFleet Solutions
BUDG78002421,Debit,2023-07-01,6000.0,8.0,Accessories Sales Revenue,Car Door Sills,,,,Capital Car Distributors
BUDG78002421,Debit,2023-07-01,94900.0,1.0,Inventory New Vehicles,,,,,
BUDG78002421,Debit,2023-07-01,161200.0,1.0,Other Tax Receivables,,,,,
BUDG78002421,Debit,2023-07-01,80800.0,1.0,Restricted Cash,,,,,
BUDG78002421,Debit,2023-07-01,247800.0,1.0,Short-term Deposits,,,,,
BUDG78002421,Debit,2023-07-01,1812400.0,2.0,Trade Payables,,,,,
BUDG78002421,Debit,2023-07-01,197900.0,1.0,VAT Payable,,,,,
BUDG78002422,Credit,2023-07-01,-335500.0,1.0,Accessories Inventory,,,,,
BUDG78002422,Credit,2023-07-01,-30900.0,34088.0,Branding & Sponsorship,,,Annual Music Licensing Fee,Carlsberg Supply Company,
BUDG78002422,Credit,2023-07-01,-5782400.0,1.0,Employee Advances,,,,,
BUDG78002422,Credit,2023-07-01,-2478100.0,1.0,Spare Parts Inventory,,,,,
BUDG78002422,Credit,2023-07-01,-971300.0,2.0,Trade Payables,,,,,
BUDG78002422,Credit,2023-07-01,-245200.0,1.0,VAT Payable,,,,,
BUDG78002430,Credit,2023-07-01,-11300.0,9565.0,IT Maintenance & Support,,,Annual Payroll Software License,IT Relation A/S,
BUDG78002430,Debit,2023-07-01,108500.0,1.0,Inventory New Vehicles,,,,,
BUDG78002430,Debit,2023-07-01,28300.0,1.0,Other Prepaid Expenses,,,,,
BUDG78002430,Debit,2023-07-01,197300.0,1.0,Prepaid Insurance,,,,,
BUDG78002430,Debit,2023-07-01,12900.0,2.0,Short-term Deposits,,,,,
BUDG78002430,Debit,2023-07-01,17100.0,1.0,Trade Receivables,,,,,
BUDG78002445,Credit,2023-07-01,-100.0,77.0,IT Maintenance & Support,,,Annual Project Management SaaS License,IT Relation A/S,
BUDG78002449,Credit,2023-07-01,-143300.0,3.0,Employee Advances,,,,,
BUDG78002449,Credit,2023-07-01,-693700.0,1.0,Other Prepaid Expenses,,,,,
BUDG78002449,Credit,2023-07-01,-2109900.0,1.0,Other Tax Receivables,,,,,
BUDG78002449,Credit,2023-07-01,-1879100.0,1.0,Prepaid Rent,,,,,
BUDG78002449,Credit,2023-07-01,-1032600.0,1.0,Spare Parts Inventory,,,,,
BUDG78002449,Credit,2023-07-01,-479400.0,1.0,Trade Payables,,,,,
BUDG78002449,Debit,2023-07-01,368700.0,1.0,Vehicle Sales Revenue,SUVs,,,,AutoDrive Retailers
BUDG78002456,Debit,2023-07-01,11000.0,9.0,Accessories Sales Revenue,Paint Protection,,,,AutoDrive Retailers
BUDG78002458,Credit,2023-07-01,-1010300.0,253.0,COGS New Vehicles Purchase,,Lease payments (vehicles),,Volkswagen AG,
BUDG78002472,Credit,2023-07-01,-542700.0,143.0,COGS Spare Parts,,Drivetrain components,,Volkswagen AG,
BUDG78002514,Debit,2023-07-01,1641800.0,4.0,Vehicle Sales Revenue,New Passenger Cars,,,,Greater Cars Retail
BUDG78002517,Credit,2023-07-01,-5400.0,5.0,COGS Spare Parts,,Wi-Fi routers/access points,,Conscia A/S,
BUDG78002522,Debit,2023-07-01,158400.0,1.0,Accessories Inventory,,,,,
BUDG78002522,Credit,2023-07-01,-109700.0,4.0,COGS Spare Parts,,ECU software licenses,,Volkswagen AG,
BUDG78002522,Debit,2023-07-01,7600.0,1.0,Other Tax Receivables,,,,,
BUDG78002522,Debit,2023-07-01,15700.0,1.0,Prepaid Insurance,,,,,
BUDG78002522,Debit,2023-07-01,15400.0,1.0,Prepaid Rent,,,,,
BUDG78002522,Debit,2023-07-01,79900.0,1.0,Short-term Deposits,,,,,
BUDG78002522,Debit,2023-07-01,21300.0,1.0,Trade Receivables,,,,,
BUDG78002549,Credit,2023-07-01,-159500.0,57917.0,Service Subcontractors,,,Workplace Ergonomics Consulting,PA Consulting Group,
BUDG78002561,Debit,2023-07-01,29700.0,1.0,Roadside Assistance Revenue,Mobile Service Vans,,,,BlueFleet Solutions
BUDG78002610,Debit,2023-07-01,22500.0,44.0,Accessories Sales Revenue,Tire Inflation Kits,,,,GreenTech Automotive Solutions
BUDG78002612,Debit,2023-07-01,98000.0,320.0,Accessories Sales Revenue,License Plate Frames,,,,AutoDrive Retailers
BUDG78002624,Credit,2023-07-01,-53900.0,587.0,COGS New Vehicles Purchase,,Employee access cards,,G4S Danmark A/S,
BUDG78002625,Credit,2023-07-01,-492100.0,56.0,COGS Spare Parts,,Workshop workbenches,,Bosch Automotive,
BUDG78002654,Debit,2023-07-01,91000.0,53.0,Accessories Sales Revenue,Park Assist Systems,,,,AutoDrive Retailers
BUDG78002654,Credit,2023-07-01,-138600.0,2.0,Employee Advances,,,,,
BUDG78002654,Credit,2023-07-01,-141700.0,2.0,Prepaid Rent,,,,,
BUDG78002654,Credit,2023-07-01,-350300.0,3.0,Restricted Cash,,,,,
BUDG78002654,Credit,2023-07-01,-510500.0,2.0,Short-term Deposits,,,,,
BUDG78002654,Credit,2023-07-01,-498500.0,1.0,Spare Parts Inventory,,,,,
BUDG78002654,Credit,2023-07-01,-347200.0,2.0,VAT Payable,,,,,
BUDG78002664,Debit,2023-07-01,231000.0,142.0,Accessories Sales Revenue,Blind Spot Monitoring,,,,AutoDrive Retailers
BUDG78002680,Credit,2023-07-01,-22700.0,1.0,Accessories Inventory,,,,,
BUDG78002680,Credit,2023-07-01,-51900.0,1.0,Inventory New Vehicles,,,,,
BUDG78002680,Credit,2023-07-01,-64700.0,2.0,Other Tax Receivables,,,,,
BUDG78002680,Credit,2023-07-01,-6600.0,1.0,Prepaid Rent,,,,,
BUDG78002680,Credit,2023-07-01,-46000.0,2.0,Short-term Deposits,,,,,
BUDG78002680,Credit,2023-07-01,-40900.0,2.0,Spare Parts Inventory,,,,,
BUDG78002680,Credit,2023-07-01,-38200.0,1.0,Trade Payables,,,,,
BUDG78002680,Credit,2023-07-01,-5400.0,1.0,Trade Receivables,,,,,
BUDG78002680,Credit,2023-07-01,-100.0,1.0,VAT Payable,,,,,
BUDG78002680,Debit,2023-07-01,15000.0,3.0,Workshop Service Revenue,Performance Tuning,,,,GreenTech Automotive Solutions
BUDG78002693,Debit,2023-07-01,48000.0,21.0,Accessories Sales Revenue,Adaptive Headlights,,,,AutoDrive Retailers
BUDG78002700,Debit,2023-07-01,600900.0,491.0,Accessories Sales Revenue,Paint Protection,,,,AutoDrive Retailers
BUDG78002701,Credit,2023-07-01,-75000.0,86.0,COGS Spare Parts,,External hard drives,,Dustin Denmark A/S,
BUDG78002707,Debit,2023-07-01,296600.0,14.0,Vehicle Rental Revenue,EV Battery Leasing,,,,Jysk Leasing A/S
BUDG78002710,Credit,2023-07-01,-35100.0,1.0,COGS New Vehicles Purchase,,Car wash equipment,,Miele Danmark A/S,
BUDG78002732,Debit,2023-07-01,823900.0,2.0,Vehicle Sales Revenue,Commercial EVs,,,,GreenTech Automotive Solutions
BUDG78002746,Debit,2023-07-01,217800.0,237.0,Workshop Service Revenue,Engine Oil Change,,,,GreenTech Automotive Solutions
BUDG78002752,Debit,2023-07-01,31700.0,1.0,Accessories Inventory,,,,,
BUDG78002752,Credit,2023-07-01,-336800.0,347.0,COGS Spare Parts,,Shock absorbers,,Bosch Automotive,
BUDG78002752,Debit,2023-07-01,45000.0,2.0,Employee Advances,,,,,
BUDG78002752,Debit,2023-07-01,62100.0,2.0,Inventory New Vehicles,,,,,
BUDG78002752,Debit,2023-07-01,99200.0,1.0,Prepaid Insurance,,,,,
BUDG78002752,Debit,2023-07-01,6100.0,1.0,Prepaid Rent,,,,,
BUDG78002752,Debit,2023-07-01,149200.0,1.0,Restricted Cash,,,,,
BUDG78002752,Debit,2023-07-01,68900.0,1.0,Spare Parts Inventory,,,,,
BUDG78002752,Debit,2023-07-01,160800.0,2.0,Trade Receivables,,,,,
BUDG78002752,Debit,2023-07-01,48000.0,1.0,VAT Payable,,,,,
BUDG78002759,Debit,2023-07-01,1856400.0,17.0,Used Vehicle Sales Revenue,Used Commercial Vans,,,,AutoDrive Retailers
BUDG78002773,Credit,2023-07-01,-196800.0,1.0,Doubtful Accounts Provision,,,,,
BUDG78002773,Credit,2023-07-01,-605700.0,1.0,Employee Advances,,,,,
BUDG78002773,Credit,2023-07-01,-103700.0,2.0,Inventory New Vehicles,,,,,
BUDG78002773,Credit,2023-07-01,-53900.0,1.0,Other Prepaid Expenses,,,,,
BUDG78002773,Credit,2023-07-01,-123000.0,1.0,Prepaid Insurance,,,,,
BUDG78002773,Credit,2023-07-01,-93200.0,108747.0,Rent Expense,,,Annual Postal Redirection Fee,PostNord Danmark A/S,
BUDG78002773,Credit,2023-07-01,-215700.0,2.0,Spare Parts Inventory,,,,,
BUDG78002773,Credit,2023-07-01,-23500.0,1.0,Trade Payables,,,,,
BUDG78002774,Debit,2023-07-01,501600.0,2.0,Accessories Inventory,,,,,
BUDG78002774,Debit,2023-07-01,34900.0,1.0,Doubtful Accounts Provision,,,,,
BUDG78002774,Debit,2023-07-01,589800.0,1.0,Inventory New Vehicles,,,,,
BUDG78002774,Debit,2023-07-01,2104900.0,1.0,Prepaid Insurance,,,,,
BUDG78002774,Debit,2023-07-01,961100.0,1.0,Prepaid Rent,,,,,
BUDG78002774,Debit,2023-07-01,1463300.0,2.0,Short-term Deposits,,,,,
BUDG78002774,Debit,2023-07-01,368800.0,2.0,Used Vehicle Sales Revenue,Refurbished Cars,,,,Greater Cars Retail
BUDG78002788,Debit,2023-07-01,756500.0,212.0,Accessories Sales Revenue,Navigation Systems,,,,CarFleet Systems
BUDG78002788,Credit,2023-07-01,-194900.0,2.0,Inventory New Vehicles,,,,,
BUDG78002788,Credit,2023-07-01,-257200.0,2.0,Other Tax Receivables,,,,,
BUDG78002788,Credit,2023-07-01,-22800.0,1.0,Short-term Deposits,,,,,
BUDG78002788,Credit,2023-07-01,-342100.0,3.0,Spare Parts Inventory,,,,,
BUDG78002788,Credit,2023-07-01,-11100.0,1.0,Trade Receivables,,,,,
BUDG78002790,Credit,2023-07-01,-11200.0,14276.0,Service Subcontractors,,,Annual Local Business License Fee,Valeo Service Denmark,
BUDG78002794,Credit,2023-07-01,-1017300.0,30.0,COGS Spare Parts,,Vehicle alignment machines,,Bosch Automotive,
BUDG78002796,Credit,2023-07-01,-2316900.0,398507.0,Service Subcontractors,,,Environmental Compliance Consulting,COWI A/S,
BUDG78002808,Debit,2023-07-01,1100.0,1.0,Accessories Sales Revenue,Adaptive Brake Lights,,,,AutoDrive Retailers
BUDG78002812,Credit,2023-07-01,-146500.0,85983.0,Service Subcontractors,,,Annual Building Energy Certification,Caverion Danmark A/S,
BUDG78002813,Credit,2023-07-01,-129000.0,1.0,Doubtful Accounts Provision,,,,,
BUDG78002813,Credit,2023-07-01,-906500.0,1.0,Other Prepaid Expenses,,,,,
BUDG78002813,Credit,2023-07-01,-1650800.0,1.0,Other Tax Receivables,,,,,
BUDG78002813,Credit,2023-07-01,-2534900.0,2.0,Prepaid Rent,,,,,
BUDG78002813,Credit,2023-07-01,-342900.0,1.0,Trade Payables,,,,,
BUDG78002813,Credit,2023-07-01,-2617900.0,1.0,Trade Receivables,,,,,
BUDG78002813,Credit,2023-07-01,-3657100.0,1.0,VAT Payable,,,,,
BUDG78002813,Debit,2023-07-01,57900.0,95.0,Workshop Service Revenue,Interior Cleaning Service,,,,AutoDrive Retailers
BUDG78002817,Debit,2023-07-01,36000.0,1.0,Roadside Assistance Revenue,Mobile Service Vans,,,,BlueFleet Solutions
BUDG78002823,Debit,2023-07-01,2023600.0,62.0,Roadside Assistance Revenue,Mobile Service Vans,,,,BlueFleet Solutions
BUDG78002833,Credit,2023-07-01,-250600.0,86193.0,IT Maintenance & Support,,,SAP Hana Database License,IT Relation A/S,
BUDG78002848,Credit,2023-07-01,-266800.0,290.0,COGS Spare Parts,,Wi-Fi routers/access points,,Conscia A/S,
BUDG78002869,Credit,2023-07-01,-400.0,53.0,COGS New Vehicles Purchase,,"Stationery (pens, pencils, markers)",,Lyreco Danmark A/S,
BUDG78002869,Credit,2023-07-01,-9800.0,8607.0,Service Subcontractors,,,Annual Copyright License Fee,Valeo Service Denmark,
BUDG78002875,Credit,2023-07-01,-375600.0,99525.0,Legal and Audit Fees,,,Annual Sustainability Reporting Fee,PwC Danmark,
BUDG78002876,Credit,2023-07-01,-95500.0,52014.0,Service Subcontractors,,,Annual Diversity & Inclusion Training,Adecco Danmark A/S,
BUDG78002888,Credit,2023-07-01,-1263800.0,326045.0,Legal and Audit Fees,,,Annual GDPR Compliance Audit,PwC Danmark,
BUDG78002909,Debit,2023-07-01,295200.0,616.0,Spare Parts Sales Revenue,Cabin Air Filters,,,,AutoDrive Retailers
BUDG78002916,Credit,2023-07-01,-275800.0,27041.0,IT Maintenance & Support,,,Cybersecurity Managed Service,NNIT A/S,
BUDG78002927,Credit,2023-07-01,-57700.0,65767.0,Branding & Sponsorship,,,Annual Chamber of Commerce Fee,Volkswagen AG,
BUDG78002930,Credit,2023-07-01,-687400.0,2.0,Accessories Inventory,,,,,
BUDG78002930,Credit,2023-07-01,-10000.0,178.0,COGS Spare Parts,,Extension cords,,Bosch Automotive,
BUDG78002930,Credit,2023-07-01,-449600.0,3.0,Doubtful Accounts Provision,,,,,
BUDG78002930,Credit,2023-07-01,-1126100.0,4.0,Inventory New Vehicles,,,,,
BUDG78002930,Credit,2023-07-01,-764100.0,2.0,Other Prepaid Expenses,,,,,
BUDG78002930,Credit,2023-07-01,-610300.0,2.0,Other Tax Receivables,,,,,
BUDG78002930,Credit,2023-07-01,-534900.0,2.0,Prepaid Insurance,,,,,
BUDG78002930,Credit,2023-07-01,-155700.0,1.0,Prepaid Rent,,,,,
BUDG78002930,Credit,2023-07-01,-239900.0,1.0,Short-term Deposits,,,,,
BUDG78002930,Credit,2023-07-01,-555000.0,2.0,Spare Parts Inventory,,,,,
BUDG78002930,Credit,2023-07-01,-21000.0,1.0,Trade Receivables,,,,,
BUDG78002954,Credit,2023-07-01,-5100.0,876.0,Service Subcontractors,,,Environmental Compliance Consulting,COWI A/S,
BUDG78002966,Debit,2023-07-01,16052000.0,48.0,Vehicle Rental Revenue,Leasing Passenger Cars,,,,Jysk Leasing A/S
BUDG78003003,Debit,2023-07-01,248100.0,348.0,Accessories Sales Revenue,Car Door Sills,,,,Capital Car Distributors
BUDG78003003,Credit,2023-07-01,-28200.0,1.0,Doubtful Accounts Provision,,,,,
BUDG78003003,Credit,2023-07-01,-253200.0,2.0,Employee Advances,,,,,
BUDG78003003,Credit,2023-07-01,-61400.0,1.0,Inventory New Vehicles,,,,,
BUDG78003003,Credit,2023-07-01,-234900.0,2.0,Other Prepaid Expenses,,,,,
BUDG78003003,Credit,2023-07-01,-177500.0,3.0,Other Tax Receivables,,,,,
BUDG78003003,Credit,2023-07-01,-38100.0,2.0,Prepaid Insurance,,,,,
BUDG78003003,Credit,2023-07-01,-812800.0,1.0,Prepaid Rent,,,,,
BUDG78003003,Credit,2023-07-01,-415200.0,2.0,Restricted Cash,,,,,
BUDG78003003,Credit,2023-07-01,-248800.0,2.0,Spare Parts Inventory,,,,,
BUDG78003003,Credit,2023-07-01,-522600.0,2.0,Trade Receivables,,,,,
BUDG78003003,Credit,2023-07-01,-91800.0,1.0,VAT Payable,,,,,
BUDG78003009,Debit,2023-07-01,2000.0,1.0,Accessories Sales Revenue,Car Personalization Packages,,,,Capital Car Distributors
BUDG78003046,Debit,2023-07-01,901900.0,421.0,Accessories Sales Revenue,Roof Boxes,,,,AutoDrive Retailers
BUDG78003084,Debit,2023-07-01,817200.0,616.0,Accessories Sales Revenue,Onboard Cameras,,,,AutoDrive Retailers
BUDG78003143,Debit,2023-07-01,12203000.0,1329.0,Commission Income,Car Financing Services,,,,Capital Car Distributors
BUDG78003158,Debit,2023-07-01,52300.0,19.0,Accessories Sales Revenue,Car Soundproofing,,,,Capital Car Distributors
BUDG78003221,Credit,2023-07-01,-68300.0,1.0,Other Prepaid Expenses,,,,,
BUDG78003221,Credit,2023-07-01,-266100.0,1.0,Other Tax Receivables,,,,,
BUDG78003221,Credit,2023-07-01,-160800.0,1.0,Prepaid Rent,,,,,
BUDG78003221,Credit,2023-07-01,-314000.0,1.0,Restricted Cash,,,,,
BUDG78003221,Credit,2023-07-01,-49100.0,1.0,Short-term Deposits,,,,,
BUDG78003221,Credit,2023-07-01,-312500.0,1.0,Spare Parts Inventory,,,,,
BUDG78003221,Credit,2023-07-01,-284600.0,2.0,Trade Payables,,,,,
BUDG78003221,Debit,2023-07-01,108000.0,1.0,Used Vehicle Sales Revenue,Used Commercial Vans,,,,AutoDrive Retailers
BUDG78003242,Credit,2023-07-01,-20300.0,1.0,Accessories Inventory,,,,,
BUDG78003242,Debit,2023-07-01,245900.0,254.0,Accessories Sales Revenue,Cargo Liners,,,,AutoDrive Retailers
BUDG78003242,Credit,2023-07-01,-436900.0,1.0,Doubtful Accounts Provision,,,,,
BUDG78003242,Credit,2023-07-01,-766900.0,3.0,Inventory New Vehicles,,,,,
BUDG78003242,Credit,2023-07-01,-1083300.0,2.0,Other Prepaid Expenses,,,,,
BUDG78003242,Credit,2023-07-01,-461700.0,1.0,Other Tax Receivables,,,,,
BUDG78003242,Credit,2023-07-01,-362600.0,2.0,Prepaid Rent,,,,,
BUDG78003242,Credit,2023-07-01,-628600.0,2.0,Restricted Cash,,,,,
BUDG78003242,Credit,2023-07-01,-143300.0,1.0,Short-term Deposits,,,,,
BUDG78003242,Credit,2023-07-01,-618200.0,4.0,Spare Parts Inventory,,,,,
BUDG78003242,Credit,2023-07-01,-285300.0,1.0,Trade Payables,,,,,
BUDG78003242,Credit,2023-07-01,-1119600.0,1.0,Trade Receivables,,,,,
BUDG78003242,Credit,2023-07-01,-45200.0,1.0,VAT Payable,,,,,
BUDG78003244,Debit,2023-07-01,1040000.0,1457.0,Accessories Sales Revenue,Car Door Sills,,,,Capital Car Distributors
BUDG78003274,Debit,2023-07-01,593000.0,1.0,Vehicle Sales Revenue,Luxury Cars,,,,Greater Cars Retail
BUDG78003302,Debit,2023-07-01,99000.0,39.0,Accessories Sales Revenue,Van Shelving Kits,,,,FleetPartners ApS
BUDG78003385,Debit,2023-07-01,448600.0,628.0,Accessories Sales Revenue,Car Door Sills,,,,Capital Car Distributors
BUDG78003403,Debit,2023-07-01,14700.0,16.0,Spare Parts Sales Revenue,Replacement Key Fobs,,,,AutoDrive Retailers
BUDG78003439,Debit,2023-07-01,230800.0,29.0,Workshop Service Revenue,EV Battery Service,,,,GreenTech Automotive Solutions
BUDG78003447,Debit,2023-07-01,769900.0,359.0,Accessories Sales Revenue,Roof Boxes,,,,AutoDrive Retailers
BUDG78003461,Credit,2023-07-01,-302000.0,4.0,Accessories Inventory,,,,,
BUDG78003461,Credit,2023-07-01,-37400.0,1.0,Doubtful Accounts Provision,,,,,
BUDG78003461,Credit,2023-07-01,-92800.0,2.0,Employee Advances,,,,,
BUDG78003461,Credit,2023-07-01,-71000.0,2.0,Inventory New Vehicles,,,,,
BUDG78003461,Credit,2023-07-01,-165600.0,2.0,Other Prepaid Expenses,,,,,
BUDG78003461,Credit,2023-07-01,-72900.0,1.0,Other Tax Receivables,,,,,
BUDG78003461,Credit,2023-07-01,-8400.0,1.0,Restricted Cash,,,,,
BUDG78003461,Debit,2023-07-01,778600.0,1018.0,Roadside Assistance Revenue,Towing Services,,,,BlueFleet Solutions
BUDG78003461,Credit,2023-07-01,-23300.0,1.0,Short-term Deposits,,,,,
BUDG78003461,Credit,2023-07-01,-23500.0,1.0,Spare Parts Inventory,,,,,
BUDG78003464,Credit,2023-07-01,-211400.0,1.0,Accessories Inventory,,,,,
BUDG78003464,Credit,2023-07-01,-5671700.0,1.0,Doubtful Accounts Provision,,,,,
BUDG78003464,Credit,2023-07-01,-756000.0,1.0,Employee Advances,,,,,
BUDG78003464,Credit,2023-07-01,-8951500.0,2.0,Inventory New Vehicles,,,,,
BUDG78003464,Credit,2023-07-01,-21502000.0,2.0,Other Prepaid Expenses,,,,,
BUDG78003464,Credit,2023-07-01,-5232700.0,1.0,Prepaid Insurance,,,,,
BUDG78003464,Credit,2023-07-01,-17296400.0,2.0,Restricted Cash,,,,,
BUDG78003464,Credit,2023-07-01,-28506300.0,1.0,VAT Payable,,,,,
BUDG78003464,Debit,2023-07-01,19049700.0,29.0,Vehicle Sales Revenue,High Performance Cars,,,,Greater Cars Retail
BUDG78003585,Debit,2023-07-01,2700.0,1.0,Accessories Sales Revenue,Active Safety Features,,,,AutoDrive Retailers
BUDG78003585,Credit,2023-07-01,-143000.0,1.0,Inventory New Vehicles,,,,,
BUDG78003585,Credit,2023-07-01,-710600.0,1.0,Restricted Cash,,,,,
BUDG78003585,Credit,2023-07-01,-608900.0,1.0,Short-term Deposits,,,,,
BUDG78003585,Credit,2023-07-01,-3565200.0,2.0,Spare Parts Inventory,,,,,
BUDG78003585,Credit,2023-07-01,-620100.0,1.0,Trade Payables,,,,,
BUDG78003585,Credit,2023-07-01,-51700.0,1.0,VAT Payable,,,,,
BUDG78003616,Debit,2023-07-01,82200.0,67.0,Vehicle Sales Revenue,Auto Theft Recovery,,,,Odense B2B Auto
BUDG78003731,Debit,2023-07-01,2700.0,1.0,Spare Parts Sales Revenue,All-Weather Tires,,,,AutoDrive Retailers
BUDG78003766,Debit,2023-07-01,331500.0,1.0,Vehicle Sales Revenue,Diesel Vehicles,,,,AutoDrive Retailers
BUDG78003814,Credit,2023-07-01,-260300.0,1.0,Inventory New Vehicles,,,,,
BUDG78003814,Credit,2023-07-01,-442600.0,2.0,Other Prepaid Expenses,,,,,
BUDG78003814,Credit,2023-07-01,-364100.0,1.0,Other Tax Receivables,,,,,
BUDG78003814,Credit,2023-07-01,-1172500.0,1.0,Prepaid Insurance,,,,,
BUDG78003814,Credit,2023-07-01,-28800.0,1.0,Prepaid Rent,,,,,
BUDG78003814,Credit,2023-07-01,-264600.0,1.0,Restricted Cash,,,,,
BUDG78003814,Debit,2023-07-01,503800.0,4116.0,Spare Parts Sales Revenue,Fuel Additives,,,,AutoDrive Retailers
BUDG78003814,Credit,2023-07-01,-2200.0,1.0,Trade Payables,,,,,
BUDG78003814,Credit,2023-07-01,-1760100.0,1.0,VAT Payable,,,,,
BUDG78003821,Debit,2023-07-01,477700.0,48.0,Accessories Sales Revenue,Home Charging Stations,,,,GreenTech Automotive Solutions
BUDG78003831,Credit,2023-07-01,-25200.0,1.0,Accessories Inventory,,,,,
BUDG78003831,Credit,2023-07-01,-498700.0,1.0,Doubtful Accounts Provision,,,,,
BUDG78003831,Credit,2023-07-01,-214100.0,1.0,Employee Advances,,,,,
BUDG78003831,Debit,2023-07-01,327000.0,67.0,Fleet Management Revenue,Fleet Optimization Analysis,,,,MetroFleet Management
BUDG78003831,Credit,2023-07-01,-704800.0,1.0,Other Prepaid Expenses,,,,,
BUDG78003831,Credit,2023-07-01,-169800.0,1.0,Prepaid Insurance,,,,,
BUDG78003831,Credit,2023-07-01,-35900.0,1.0,Restricted Cash,,,,,
BUDG78003859,Credit,2023-07-01,-8600.0,1.0,Accessories Inventory,,,,,
BUDG78003859,Debit,2023-07-01,139700.0,15.0,Commission Income,Commercial Car Insurance,,,,Capital Car Distributors
BUDG78003859,Credit,2023-07-01,-8500.0,1.0,Inventory New Vehicles,,,,,
BUDG78003859,Credit,2023-07-01,-19900.0,1.0,Prepaid Rent,,,,,
BUDG78003859,Credit,2023-07-01,-83900.0,1.0,Restricted Cash,,,,,
BUDG78003859,Credit,2023-07-01,-11200.0,2.0,Spare Parts Inventory,,,,,
BUDG78003859,Credit,2023-07-01,-11700.0,1.0,Trade Payables,,,,,
BUDG78003980,Debit,2023-07-01,426200.0,45.0,Commission Income,Commercial Car Insurance,,,,Capital Car Distributors
BUDG78003980,Credit,2023-07-01,-333000.0,3.0,Spare Parts Inventory,,,,,
BUDG78003980,Credit,2023-07-01,-3800.0,1.0,Trade Receivables,,,,,
BUDG78003980,Credit,2023-07-01,-70300.0,1.0,VAT Payable,,,,,
BUDG78001010,Debit,2023-08-01,72400.0,2.0,Accessories Inventory,,,,,
BUDG78001010,Debit,2023-08-01,4100.0,2.0,Doubtful Accounts Provision,,,,,
BUDG78001010,Debit,2023-08-01,8600.0,1.0,Inventory New Vehicles,,,,,
BUDG78001010,Debit,2023-08-01,71700.0,1.0,Other Tax Receivables,,,,,
BUDG78001010,Debit,2023-08-01,7600.0,2.0,Prepaid Insurance,,,,,
BUDG78001010,Debit,2023-08-01,59000.0,2.0,Prepaid Rent,,,,,
BUDG78001010,Debit,2023-08-01,34600.0,3.0,Restricted Cash,,,,,
BUDG78001010,Credit,2023-08-01,-120900.0,74093.0,Service Subcontractors,,,Annual Anti-fraud Training,Valeo Service Denmark,
BUDG78001010,Debit,2023-08-01,74300.0,3.0,Short-term Deposits,,,,,
BUDG78001010,Debit,2023-08-01,7700.0,1.0,Spare Parts Inventory,,,,,
BUDG78001010,Debit,2023-08-01,52700.0,1.0,Trade Receivables,,,,,
BUDG78001010,Debit,2023-08-01,17100.0,2.0,VAT Payable,,,,,
BUDG78001022,Debit,2023-08-01,93600.0,1.0,Accessories Inventory,,,,,
BUDG78001022,Credit,2023-08-01,-2495400.0,461604.0,IT Maintenance & Support,,,IT Security Penetration Testing,IT Relation A/S,
BUDG78001022,Debit,2023-08-01,243300.0,1.0,Prepaid Rent,,,,,
BUDG78001022,Debit,2023-08-01,1006700.0,2.0,Restricted Cash,,,,,
BUDG78001022,Debit,2023-08-01,277500.0,1.0,Short-term Deposits,,,,,
BUDG78001022,Debit,2023-08-01,931900.0,1.0,Spare Parts Inventory,,,,,
BUDG78001026,Credit,2023-08-01,-216600.0,11.0,COGS New Vehicles Purchase,,Car wash equipment,,Miele Danmark A/S,
BUDG78001026,Credit,2023-08-01,-307900.0,942.0,COGS Spare Parts,,Hand tools (office maintenance),,Lyreco Danmark A/S,
BUDG78001041,Credit,2023-08-01,-98900.0,1938.0,COGS Spare Parts,,Windshield washer fluids,,Bosch Automotive,
BUDG78001123,Credit,2023-08-01,-2871300.0,127.0,COGS Spare Parts,,ECU software licenses,,Volkswagen AG,
BUDG78001123,Debit,2023-08-01,333200.0,1.0,Other Prepaid Expenses,,,,,
BUDG78001123,Debit,2023-08-01,174700.0,1.0,Other Tax Receivables,,,,,
BUDG78001123,Debit,2023-08-01,443100.0,2.0,Prepaid Insurance,,,,,
BUDG78001123,Debit,2023-08-01,460300.0,2.0,Prepaid Rent,,,,,
BUDG78001123,Debit,2023-08-01,132400.0,1.0,Restricted Cash,,,,,
BUDG78001123,Debit,2023-08-01,266400.0,1.0,Trade Payables,,,,,
BUDG78001123,Debit,2023-08-01,784600.0,1.0,Trade Receivables,,,,,
BUDG78001269,Credit,2023-08-01,-73700.0,75.0,COGS New Vehicles Purchase,,Window blinds,,Lindab Danmark A/S,
BUDG78001271,Credit,2023-08-01,-101300.0,397.0,COGS Spare Parts,,Smoke detectors,,Securitas Danmark A/S,
BUDG78001305,Credit,2023-08-01,-106900.0,77079.0,Service Subcontractors,,,Annual HR Background Check Service,Adecco Danmark A/S,
BUDG78001327,Credit,2023-08-01,-33600.0,28637.0,Bank Charges,,,Annual Online Payments Platform Fee,Danske Bank A/S,
