document_number,debit_credit,date,amount,quantity,account_id,product_id,procurement_id,service_id,vendor_id,customer_id
78002227,Debit,2023-02-26,-383.26,-1.0,Spare Parts Inventory,,,,,
78002227,Debit,2023-02-26,-111.06,-1.0,Accessories Inventory,,,,,
78002227,Debit,2023-02-26,-98.57,-1.0,Other Prepaid Expenses,,,,,
78002227,Debit,2023-02-26,-247.94,-1.0,Short-term Deposits,,,,,
78002227,Debit,2023-02-26,-57.49,-1.0,Prepaid Insurance,,,,,
78002227,Debit,2023-02-26,-126.3,-1.0,Restricted Cash,,,,,
78002227,Debit,2023-02-26,-52.26,-1.0,Spare Parts Inventory,,,,,
78002227,Debit,2023-02-26,-110.9,-1.0,Other Prepaid Expenses,,,,,
78002227,Debit,2023-02-26,-164.1,-1.0,Accessories Inventory,,,,,
78002227,Debit,2023-02-26,-429.09,-1.0,Prepaid Rent,,,,,
78002227,Debit,2023-02-26,-271.61,-1.0,Accessories Inventory,,,,,
78002228,Debit,2022-04-26,-11780.65,-1.0,Inventory New Vehicles,,,,,
78002228,Debit,2022-04-26,-12970.19,-1.0,Other Prepaid Expenses,,,,,
78002228,Debit,2022-04-26,-34580.35,-1.0,Trade Receivables,,,,,
78002228,Debit,2022-04-26,-93734.39,-1.0,Inventory New Vehicles,,,,,
78002228,Debit,2022-04-26,-219385.02,-1.0,Doubtful Accounts Provision,,,,,
78002228,Debit,2022-04-26,-65371.47,-1.0,Trade Payables,,,,,
78002228,Debit,2022-04-26,-62108.61,-1.0,Accessories Inventory,,,,,
78002228,Debit,2022-04-26,-15987.48,-1.0,Prepaid Rent,,,,,
78002228,Debit,2022-04-26,-87751.93,-1.0,Doubtful Accounts Provision,,,,,
78002228,Debit,2022-04-26,-3520.89,-1.0,VAT Payable,,,,,
78002229,Debit,2023-03-22,-35997.31,-1.0,Other Prepaid Expenses,,,,,
78002229,Debit,2023-03-22,-996.43,-1.0,Employee Advances,,,,,
78002229,Debit,2023-03-22,-9207.72,-1.0,Employee Advances,,,,,
78002229,Debit,2023-03-22,-40628.52,-1.0,Spare Parts Inventory,,,,,
78002229,Debit,2023-03-22,-173375.26,-1.0,VAT Payable,,,,,
78002229,Debit,2023-03-22,-29070.39,-1.0,Prepaid Rent,,,,,
78002229,Debit,2023-03-22,-83656.22,-1.0,Accessories Inventory,,,,,
78002229,Debit,2023-03-22,-94394.81,-1.0,Inventory New Vehicles,,,,,
78002229,Debit,2023-03-22,-17439.77,-1.0,Spare Parts Inventory,,,,,
78002229,Debit,2023-03-22,-96979.47,-1.0,VAT Payable,,,,,
78002229,Debit,2023-03-22,-2647.99,-1.0,Trade Receivables,,,,,
78002229,Debit,2023-03-22,-147669.48,-1.0,Other Tax Receivables,,,,,
78002229,Debit,2023-03-22,-286528.84,-1.0,Accessories Inventory,,,,,
78002229,Debit,2023-03-22,-64470.59,-1.0,Inventory New Vehicles,,,,,
78002230,Debit,2020-06-17,-45290.29,-1.0,Prepaid Insurance,,,,,
78002230,Debit,2020-06-17,-4696.51,-1.0,Prepaid Insurance,,,,,
78002230,Debit,2020-06-17,-8929.84,-1.0,Employee Advances,,,,,
78002230,Debit,2020-06-17,-79552.17,-1.0,Other Prepaid Expenses,,,,,
78002230,Debit,2020-06-17,-16590.35,-1.0,Inventory New Vehicles,,,,,
78002230,Debit,2020-06-17,-1692.08,-1.0,Trade Receivables,,,,,
78002230,Debit,2020-06-17,-93879.63,-1.0,Short-term Deposits,,,,,
78002230,Debit,2020-06-17,-8401.7,-1.0,Short-term Deposits,,,,,
78002230,Debit,2020-06-17,-14308.12,-1.0,Spare Parts Inventory,,,,,
78002230,Debit,2020-06-17,-45047.86,-1.0,VAT Payable,,,,,
78002231,Debit,2024-04-12,-151606.03,-1.0,Trade Payables,,,,,
78002231,Debit,2024-04-12,-25137.23,-1.0,Restricted Cash,,,,,
78002231,Debit,2024-04-12,-130279.81,-1.0,Accessories Inventory,,,,,
78002231,Debit,2024-04-12,-245616.43,-1.0,Inventory New Vehicles,,,,,
78002231,Debit,2024-04-12,-5753.32,-1.0,Other Tax Receivables,,,,,
78002231,Debit,2024-04-12,-244523.09,-1.0,VAT Payable,,,,,
78002231,Debit,2024-04-12,-6769.95,-1.0,Prepaid Rent,,,,,
78002231,Debit,2024-04-12,-32555.46,-1.0,Other Tax Receivables,,,,,
78002231,Debit,2024-04-12,-90061.35,-1.0,Inventory New Vehicles,,,,,
78002231,Debit,2024-04-12,-59343.36,-1.0,Prepaid Rent,,,,,
78002231,Debit,2024-04-12,-567836.85,-1.0,Other Prepaid Expenses,,,,,
78002231,Debit,2024-04-12,-104005.09,-1.0,Doubtful Accounts Provision,,,,,
78002231,Debit,2024-04-12,-412670.59,-1.0,Prepaid Insurance,,,,,
78002231,Debit,2024-04-12,-48603.41,-1.0,Prepaid Rent,,,,,
78002232,Debit,2020-12-12,-2130290.37,-1.0,Spare Parts Inventory,,,,,
78002232,Debit,2020-12-12,-181766.65,-1.0,Other Tax Receivables,,,,,
78002232,Debit,2020-12-12,-1711972.98,-1.0,Employee Advances,,,,,
78002232,Debit,2020-12-12,-1414718.29,-1.0,Trade Payables,,,,,
78002232,Debit,2020-12-12,-2174077.12,-1.0,Doubtful Accounts Provision,,,,,
78002232,Debit,2020-12-12,-1446955.59,-1.0,Trade Payables,,,,,
78002232,Debit,2020-12-12,-375323.09,-1.0,Spare Parts Inventory,,,,,
78002232,Debit,2020-12-12,-1295005.08,-1.0,Prepaid Insurance,,,,,
78002232,Debit,2020-12-12,-30537.43,-1.0,Short-term Deposits,,,,,
78002232,Debit,2020-12-12,-45466.29,-1.0,Accessories Inventory,,,,,
78002233,Debit,2020-04-13,-997621.14,-1.0,Doubtful Accounts Provision,,,,,
78002233,Debit,2020-04-13,-185418.04,-1.0,Trade Receivables,,,,,
78002233,Debit,2020-04-13,-2673721.03,-1.0,Short-term Deposits,,,,,
78002233,Debit,2020-04-13,-709511.53,-1.0,VAT Payable,,,,,
78002233,Debit,2020-04-13,-624247.14,-1.0,Trade Payables,,,,,
78002233,Debit,2020-04-13,-138278.1,-1.0,Spare Parts Inventory,,,,,
78002233,Debit,2020-04-13,-754536.71,-1.0,VAT Payable,,,,,
78002233,Debit,2020-04-13,-317787.95,-1.0,Employee Advances,,,,,
78002233,Debit,2020-04-13,-1259539.66,-1.0,Restricted Cash,,,,,
78002233,Debit,2020-04-13,-140659.04,-1.0,Inventory New Vehicles,,,,,
78002233,Debit,2020-04-13,-1515109.66,-1.0,Restricted Cash,,,,,
78002234,Debit,2023-10-09,-324940.41,-1.0,Other Tax Receivables,,,,,
78002234,Debit,2023-10-09,-556039.48,-1.0,VAT Payable,,,,,
78002234,Debit,2023-10-09,-173211.33,-1.0,VAT Payable,,,,,
78002234,Debit,2023-10-09,-281832.16,-1.0,Trade Receivables,,,,,
78002234,Debit,2023-10-09,-113232.85,-1.0,Trade Receivables,,,,,
78002234,Debit,2023-10-09,-52426.69,-1.0,VAT Payable,,,,,
78002234,Debit,2023-10-09,-833495.35,-1.0,Restricted Cash,,,,,
78002234,Debit,2023-10-09,-206294.99,-1.0,Restricted Cash,,,,,
78002234,Debit,2023-10-09,-224313.11,-1.0,Prepaid Insurance,,,,,
78002234,Debit,2023-10-09,-341325.13,-1.0,Spare Parts Inventory,,,,,
78002234,Debit,2023-10-09,-379143.43,-1.0,VAT Payable,,,,,
78002234,Debit,2023-10-09,-143443.82,-1.0,Prepaid Rent,,,,,
78002234,Debit,2023-10-09,-816818.94,-1.0,Short-term Deposits,,,,,
78002234,Debit,2023-10-09,-861223.25,-1.0,Short-term Deposits,,,,,
78002234,Debit,2023-10-09,-1396459.06,-1.0,Trade Payables,,,,,
78002235,Debit,2024-08-10,66955.85,-1.0,Prepaid Rent,,,,,
78002235,Debit,2024-08-10,317468.34,-1.0,Doubtful Accounts Provision,,,,,
78002235,Debit,2024-08-10,63757.1,-1.0,Short-term Deposits,,,,,
78002235,Debit,2024-08-10,64325.67,-1.0,Trade Receivables,,,,,
78002235,Debit,2024-08-10,16917.5,-1.0,Trade Payables,,,,,
78002235,Debit,2024-08-10,50934.99,-1.0,Trade Receivables,,,,,
78002235,Debit,2024-08-10,114335.76,-1.0,Other Tax Receivables,,,,,
78002235,Debit,2024-08-10,192935.73,-1.0,Other Tax Receivables,,,,,
78002235,Debit,2024-08-10,69796.49,-1.0,Employee Advances,,,,,
78002235,Debit,2024-08-10,42967.07,-1.0,Trade Payables,,,,,
78002235,Debit,2024-08-10,608681.52,-1.0,Inventory New Vehicles,,,,,
78002235,Debit,2024-08-10,3399.22,-1.0,Doubtful Accounts Provision,,,,,
78002235,Debit,2024-08-10,146506.8,-1.0,Accessories Inventory,,,,,
78002235,Debit,2024-08-10,61978.69,-1.0,Short-term Deposits,,,,,
78002235,Debit,2024-08-10,205065.03,-1.0,VAT Payable,,,,,
78002235,Debit,2024-08-10,550.62,-1.0,Prepaid Rent,,,,,
78002235,Debit,2024-08-10,70102.63,-1.0,Employee Advances,,,,,
78002236,Debit,2023-01-20,-2850.41,-1.0,Other Tax Receivables,,,,,
78002236,Debit,2023-01-20,-6238.52,-1.0,Accessories Inventory,,,,,
78002236,Debit,2023-01-20,-246.18,-1.0,Spare Parts Inventory,,,,,
78002236,Debit,2023-01-20,-1141.93,-1.0,Trade Receivables,,,,,
78002236,Debit,2023-01-20,-1646.25,-1.0,VAT Payable,,,,,
78002236,Debit,2023-01-20,-1469.33,-1.0,Other Tax Receivables,,,,,
78002236,Debit,2023-01-20,-3482.11,-1.0,Trade Receivables,,,,,
78002236,Debit,2023-01-20,-225.76,-1.0,Trade Payables,,,,,
78002236,Debit,2023-01-20,-5758.57,-1.0,Restricted Cash,,,,,
78002236,Debit,2023-01-20,-4863.46,-1.0,Trade Payables,,,,,
78002236,Debit,2023-01-20,-198.61,-1.0,Inventory New Vehicles,,,,,
78002236,Debit,2023-01-20,-4837.07,-1.0,VAT Payable,,,,,
78002236,Debit,2023-01-20,-12401.63,-1.0,Prepaid Insurance,,,,,
78002236,Debit,2023-01-20,-7859.39,-1.0,Other Tax Receivables,,,,,
78002236,Debit,2023-01-20,-1152.26,-1.0,Inventory New Vehicles,,,,,
78002236,Debit,2023-01-20,-453.38,-1.0,Employee Advances,,,,,
78002236,Debit,2023-01-20,-449.51,-1.0,Employee Advances,,,,,
78002237,Debit,2023-01-31,-236632.13,-1.0,Prepaid Insurance,,,,,
78002237,Debit,2023-01-31,-12492.55,-1.0,Spare Parts Inventory,,,,,
78002237,Debit,2023-01-31,-28668.42,-1.0,Trade Receivables,,,,,
78002237,Debit,2023-01-31,-5754.65,-1.0,Spare Parts Inventory,,,,,
78002237,Debit,2023-01-31,-55304.35,-1.0,Trade Receivables,,,,,
78002237,Debit,2023-01-31,-78769.31,-1.0,Employee Advances,,,,,
78002237,Debit,2023-01-31,-100780.47,-1.0,VAT Payable,,,,,
78002237,Debit,2023-01-31,-2449.67,-1.0,Prepaid Insurance,,,,,
78002237,Debit,2023-01-31,-78242.65,-1.0,Other Prepaid Expenses,,,,,
78002237,Debit,2023-01-31,-106215.24,-1.0,Doubtful Accounts Provision,,,,,
78002237,Debit,2023-01-31,-35410.57,-1.0,Short-term Deposits,,,,,
78002237,Debit,2023-01-31,-73489.11,-1.0,VAT Payable,,,,,
78002237,Debit,2023-01-31,-99990.39,-1.0,Spare Parts Inventory,,,,,
78002237,Debit,2023-01-31,-188777.1,-1.0,Doubtful Accounts Provision,,,,,
78002237,Debit,2023-01-31,-302384.36,-1.0,Trade Receivables,,,,,
78002237,Debit,2023-01-31,-25272.93,-1.0,VAT Payable,,,,,
78002237,Debit,2023-01-31,-99358.65,-1.0,Trade Payables,,,,,
78002237,Debit,2023-01-31,-49769.11,-1.0,Spare Parts Inventory,,,,,
78002237,Debit,2023-01-31,-54629.37,-1.0,Inventory New Vehicles,,,,,
78002237,Debit,2023-01-31,-12091.9,-1.0,Trade Payables,,,,,
78002238,Debit,2024-12-20,34939.62,-1.0,Doubtful Accounts Provision,,,,,
78002238,Debit,2024-12-20,110185.46,-1.0,Accessories Inventory,,,,,
78002238,Debit,2024-12-20,125912.41,-1.0,Restricted Cash,,,,,
78002238,Debit,2024-12-20,229399.63,-1.0,Inventory New Vehicles,,,,,
78002238,Debit,2024-12-20,14766.73,-1.0,VAT Payable,,,,,
78002238,Debit,2024-12-20,472450.11,-1.0,Short-term Deposits,,,,,
78002238,Debit,2024-12-20,67449.46,-1.0,Other Tax Receivables,,,,,
78002238,Debit,2024-12-20,435226.93,-1.0,Inventory New Vehicles,,,,,
78002238,Debit,2024-12-20,29815.05,-1.0,Doubtful Accounts Provision,,,,,
78002238,Debit,2024-12-20,183281.48,-1.0,Doubtful Accounts Provision,,,,,
78002238,Debit,2024-12-20,74501.59,-1.0,Other Prepaid Expenses,,,,,
78002238,Debit,2024-12-20,201070.97,-1.0,Employee Advances,,,,,
78002238,Debit,2024-12-20,10319.68,-1.0,Restricted Cash,,,,,
78002238,Debit,2024-12-20,288492.03,-1.0,Prepaid Insurance,,,,,
78002238,Debit,2024-12-20,32307.52,-1.0,Accessories Inventory,,,,,
78002239,Debit,2022-03-18,-1288099.3,-1.0,Inventory New Vehicles,,,,,
78002239,Debit,2022-03-18,-2219752.28,-1.0,Other Tax Receivables,,,,,
78002239,Debit,2022-03-18,-415316.98,-1.0,Employee Advances,,,,,
78002239,Debit,2022-03-18,-1315961.29,-1.0,Trade Receivables,,,,,
78002239,Debit,2022-03-18,-1650765.43,-1.0,Restricted Cash,,,,,
78002239,Debit,2022-03-18,-4701482.88,-1.0,Prepaid Rent,,,,,
78002239,Debit,2022-03-18,-468906.47,-1.0,Short-term Deposits,,,,,
78002239,Debit,2022-03-18,-2432935.39,-1.0,Inventory New Vehicles,,,,,
78002239,Debit,2022-03-18,-1241239.82,-1.0,Doubtful Accounts Provision,,,,,
78002239,Debit,2022-03-18,-1855698.69,-1.0,Trade Receivables,,,,,
78002239,Debit,2022-03-18,-1773923.16,-1.0,Restricted Cash,,,,,
78002239,Debit,2022-03-18,-744852.4,-1.0,Doubtful Accounts Provision,,,,,
78002239,Debit,2022-03-18,-7552211.49,-1.0,Trade Payables,,,,,
78002239,Debit,2022-03-18,-1501823.28,-1.0,Spare Parts Inventory,,,,,
78002239,Debit,2022-03-18,-733599.61,-1.0,Trade Payables,,,,,
78002239,Debit,2022-03-18,-1640747.26,-1.0,Employee Advances,,,,,
78002239,Debit,2022-03-18,-2332793.14,-1.0,Employee Advances,,,,,
78002239,Debit,2022-03-18,-5388413.98,-1.0,Prepaid Rent,,,,,
78002240,Debit,2020-01-23,7873.77,-1.0,Inventory New Vehicles,,,,,
78002240,Debit,2020-01-23,151.64,-1.0,Spare Parts Inventory,,,,,
78002240,Debit,2020-01-23,5803.55,-1.0,Other Tax Receivables,,,,,
78002240,Debit,2020-01-23,7004.3,-1.0,Employee Advances,,,,,
78002240,Debit,2020-01-23,2122.39,-1.0,Restricted Cash,,,,,
78002240,Debit,2020-01-23,1097.22,-1.0,Trade Receivables,,,,,
78002240,Debit,2020-01-23,38.19,-1.0,Prepaid Rent,,,,,
78002240,Debit,2020-01-23,5012.4,-1.0,Spare Parts Inventory,,,,,
78002240,Debit,2020-01-23,2605.42,-1.0,Short-term Deposits,,,,,
78002240,Debit,2020-01-23,3391.99,-1.0,Restricted Cash,,,,,
78002240,Debit,2020-01-23,1908.53,-1.0,Prepaid Insurance,,,,,
78002240,Debit,2020-01-23,7559.95,-1.0,Other Prepaid Expenses,,,,,
78002240,Debit,2020-01-23,1547.46,-1.0,Other Tax Receivables,,,,,
78002240,Debit,2020-01-23,598.46,-1.0,Doubtful Accounts Provision,,,,,
78002240,Debit,2020-01-23,1559.05,-1.0,Trade Payables,,,,,
78002241,Debit,2021-04-10,-57895.52,-1.0,Short-term Deposits,,,,,
78002241,Debit,2021-04-10,-64174.55,-1.0,Prepaid Insurance,,,,,
78002241,Debit,2021-04-10,-56590.27,-1.0,Trade Receivables,,,,,
78002241,Debit,2021-04-10,-40634.19,-1.0,Other Tax Receivables,,,,,
78002241,Debit,2021-04-10,-58906.91,-1.0,Prepaid Insurance,,,,,
78002241,Debit,2021-04-10,-2210.75,-1.0,Doubtful Accounts Provision,,,,,
78002241,Debit,2021-04-10,-198145.69,-1.0,Short-term Deposits,,,,,
78002241,Debit,2021-04-10,-204128.59,-1.0,VAT Payable,,,,,
78002241,Debit,2021-04-10,-3304.03,-1.0,Trade Receivables,,,,,
78002241,Debit,2021-04-10,-68387.62,-1.0,Spare Parts Inventory,,,,,
78002241,Debit,2021-04-10,-75875.84,-1.0,Prepaid Rent,,,,,
78002241,Debit,2021-04-10,-38363.36,-1.0,Restricted Cash,,,,,
78002241,Debit,2021-04-10,-9176.29,-1.0,Prepaid Rent,,,,,
78002241,Debit,2021-04-10,-14884.07,-1.0,Trade Receivables,,,,,
78002241,Debit,2021-04-10,-26253.51,-1.0,Trade Receivables,,,,,
78002241,Debit,2021-04-10,-27263.29,-1.0,Prepaid Insurance,,,,,
78002241,Debit,2021-04-10,-13231.09,-1.0,Prepaid Rent,,,,,
78002241,Debit,2021-04-10,-22745.93,-1.0,Other Prepaid Expenses,,,,,
78002241,Debit,2021-04-10,-4686.2,-1.0,Other Prepaid Expenses,,,,,
78002241,Debit,2021-04-10,-40167.13,-1.0,Doubtful Accounts Provision,,,,,
78002242,Debit,2025-04-26,13046.94,-1.0,Trade Receivables,,,,,
78002242,Debit,2025-04-26,145150.03,-1.0,Accessories Inventory,,,,,
78002242,Debit,2025-04-26,19817.89,-1.0,Restricted Cash,,,,,
78002242,Debit,2025-04-26,59306.37,-1.0,Inventory New Vehicles,,,,,
78002242,Debit,2025-04-26,251918.43,-1.0,Spare Parts Inventory,,,,,
78002242,Debit,2025-04-26,526572.28,-1.0,VAT Payable,,,,,
78002242,Debit,2025-04-26,502260.25,-1.0,Spare Parts Inventory,,,,,
78002242,Debit,2025-04-26,23354.33,-1.0,Other Tax Receivables,,,,,
78002242,Debit,2025-04-26,99264.26,-1.0,Trade Receivables,,,,,
78002242,Debit,2025-04-26,275318.67,-1.0,Doubtful Accounts Provision,,,,,
78002242,Debit,2025-04-26,639506.36,-1.0,VAT Payable,,,,,
78002242,Debit,2025-04-26,41060.55,-1.0,Restricted Cash,,,,,
78002243,Debit,2020-05-20,136143.82,-1.0,Doubtful Accounts Provision,,,,,
78002243,Debit,2020-05-20,224501.04,-1.0,Trade Payables,,,,,
78002243,Debit,2020-05-20,377476.41,-1.0,Spare Parts Inventory,,,,,
78002243,Debit,2020-05-20,4239.81,-1.0,Short-term Deposits,,,,,
78002243,Debit,2020-05-20,120014.67,-1.0,Trade Receivables,,,,,
78002243,Debit,2020-05-20,169859.7,-1.0,Accessories Inventory,,,,,
78002243,Debit,2020-05-20,388076.38,-1.0,Other Tax Receivables,,,,,
78002243,Debit,2020-05-20,64773.1,-1.0,Employee Advances,,,,,
78002243,Debit,2020-05-20,390569.61,-1.0,Spare Parts Inventory,,,,,
78002243,Debit,2020-05-20,54983.6,-1.0,Other Tax Receivables,,,,,
78002243,Debit,2020-05-20,55535.4,-1.0,Trade Payables,,,,,
78002243,Debit,2020-05-20,309938.41,-1.0,Inventory New Vehicles,,,,,
78002243,Debit,2020-05-20,353273.27,-1.0,Prepaid Rent,,,,,
78002244,Debit,2021-02-22,-599392.83,-1.0,Trade Receivables,,,,,
78002244,Debit,2021-02-22,-77292.78,-1.0,Other Tax Receivables,,,,,
78002244,Debit,2021-02-22,-104958.31,-1.0,Accessories Inventory,,,,,
78002244,Debit,2021-02-22,-91949.31,-1.0,Spare Parts Inventory,,,,,
78002244,Debit,2021-02-22,-450876.27,-1.0,Prepaid Rent,,,,,
78002244,Debit,2021-02-22,-87898.26,-1.0,Prepaid Insurance,,,,,
78002244,Debit,2021-02-22,-83385.92,-1.0,Restricted Cash,,,,,
78002244,Debit,2021-02-22,-237294.43,-1.0,VAT Payable,,,,,
78002244,Debit,2021-02-22,-96038.28,-1.0,Trade Receivables,,,,,
78002244,Debit,2021-02-22,-459015.68,-1.0,Accessories Inventory,,,,,
78002245,Debit,2021-06-11,-525006.19,-1.0,Other Prepaid Expenses,,,,,
78002245,Debit,2021-06-11,-873854.9,-1.0,Accessories Inventory,,,,,
78002245,Debit,2021-06-11,-282396.41,-1.0,Other Prepaid Expenses,,,,,
78002245,Debit,2021-06-11,-632789.81,-1.0,Restricted Cash,,,,,
78002245,Debit,2021-06-11,-149962.51,-1.0,Spare Parts Inventory,,,,,
78002245,Debit,2021-06-11,-1240731.33,-1.0,Other Tax Receivables,,,,,
78002246,Debit,2023-12-21,-13454.45,-1.0,VAT Payable,,,,,
78002246,Debit,2023-12-21,-4669.98,-1.0,Prepaid Insurance,,,,,
78002246,Debit,2023-12-21,-7682.82,-1.0,Doubtful Accounts Provision,,,,,
78002246,Debit,2023-12-21,-28573.53,-1.0,Inventory New Vehicles,,,,,
78002246,Debit,2023-12-21,-21658.78,-1.0,Trade Receivables,,,,,
78002246,Debit,2023-12-21,-17511.2,-1.0,Trade Receivables,,,,,
78002246,Debit,2023-12-21,-1293.17,-1.0,Prepaid Rent,,,,,
78002246,Debit,2023-12-21,-17362.04,-1.0,Trade Receivables,,,,,
78002246,Debit,2023-12-21,-90733.5,-1.0,Other Prepaid Expenses,,,,,
78002246,Debit,2023-12-21,-27367.3,-1.0,Prepaid Insurance,,,,,
78002246,Debit,2023-12-21,-13472.92,-1.0,Restricted Cash,,,,,
78002246,Debit,2023-12-21,-21148.19,-1.0,Inventory New Vehicles,,,,,
78002246,Debit,2023-12-21,-43644.91,-1.0,Doubtful Accounts Provision,,,,,
78002246,Debit,2023-12-21,-6837.48,-1.0,Prepaid Insurance,,,,,
78002246,Debit,2023-12-21,-782.66,-1.0,Trade Payables,,,,,
78002246,Debit,2023-12-21,-12880.23,-1.0,Prepaid Insurance,,,,,
78002246,Debit,2023-12-21,-36018.71,-1.0,Trade Receivables,,,,,
78002246,Debit,2023-12-21,-4180.39,-1.0,Other Tax Receivables,,,,,
78002246,Debit,2023-12-21,-5579.64,-1.0,Prepaid Rent,,,,,
78002246,Debit,2023-12-21,-22046.55,-1.0,Prepaid Rent,,,,,
78002247,Debit,2022-11-24,-66845.33,-1.0,Other Prepaid Expenses,,,,,
78002247,Debit,2022-11-24,-98945.29,-1.0,Restricted Cash,,,,,
78002247,Debit,2022-11-24,-9838.44,-1.0,Trade Payables,,,,,
78002247,Debit,2022-11-24,-87642.86,-1.0,Accessories Inventory,,,,,
78002247,Debit,2022-11-24,-161965.09,-1.0,Prepaid Insurance,,,,,
78002247,Debit,2022-11-24,-5536.71,-1.0,Inventory New Vehicles,,,,,
78002247,Debit,2022-11-24,-207561.65,-1.0,Trade Receivables,,,,,
78002247,Debit,2022-11-24,-142172.05,-1.0,Inventory New Vehicles,,,,,
78002247,Debit,2022-11-24,-163815.33,-1.0,Accessories Inventory,,,,,
78002247,Debit,2022-11-24,-29578.39,-1.0,Employee Advances,,,,,
78002247,Debit,2022-11-24,-47284.13,-1.0,Prepaid Insurance,,,,,
78002247,Debit,2022-11-24,-141005.34,-1.0,VAT Payable,,,,,
78002247,Debit,2022-11-24,-75445.13,-1.0,Short-term Deposits,,,,,
78002247,Debit,2022-11-24,-38681.83,-1.0,Prepaid Rent,,,,,
78002247,Debit,2022-11-24,-58526.91,-1.0,Prepaid Rent,,,,,
78002247,Debit,2022-11-24,-23174.78,-1.0,Spare Parts Inventory,,,,,
78002247,Debit,2022-11-24,-204285.5,-1.0,VAT Payable,,,,,
78002247,Debit,2022-11-24,-35482.93,-1.0,Restricted Cash,,,,,
78002247,Debit,2022-11-24,-123801.94,-1.0,Inventory New Vehicles,,,,,
78002248,Debit,2024-02-03,-45728.0,-1.0,VAT Payable,,,,,
78002248,Debit,2024-02-03,-10124.74,-1.0,Restricted Cash,,,,,
78002248,Debit,2024-02-03,-98520.88,-1.0,Inventory New Vehicles,,,,,
78002248,Debit,2024-02-03,-6849.44,-1.0,Trade Receivables,,,,,
78002248,Debit,2024-02-03,-16748.81,-1.0,Spare Parts Inventory,,,,,
78002248,Debit,2024-02-03,-58610.76,-1.0,Short-term Deposits,,,,,
78002248,Debit,2024-02-03,-5781.62,-1.0,Trade Receivables,,,,,
78002248,Debit,2024-02-03,-35337.94,-1.0,Inventory New Vehicles,,,,,
78002248,Debit,2024-02-03,-27469.27,-1.0,Other Tax Receivables,,,,,
78002248,Debit,2024-02-03,-13531.51,-1.0,Other Prepaid Expenses,,,,,
78002249,Debit,2022-12-24,-681444.83,-1.0,Inventory New Vehicles,,,,,
78002249,Debit,2022-12-24,-21711.7,-1.0,Employee Advances,,,,,
78002249,Debit,2022-12-24,-9610.62,-1.0,Other Prepaid Expenses,,,,,
78002249,Debit,2022-12-24,-455317.03,-1.0,Doubtful Accounts Provision,,,,,
78002249,Debit,2022-12-24,-43707.97,-1.0,Accessories Inventory,,,,,
78002249,Debit,2022-12-24,-605749.66,-1.0,Employee Advances,,,,,
78002249,Debit,2022-12-24,-410864.51,-1.0,Trade Payables,,,,,
78002249,Debit,2022-12-24,-32180.97,-1.0,Doubtful Accounts Provision,,,,,
78002249,Debit,2022-12-24,-586935.01,-1.0,Prepaid Rent,,,,,
78002249,Debit,2022-12-24,-139600.51,-1.0,Doubtful Accounts Provision,,,,,
78002249,Debit,2022-12-24,-465255.23,-1.0,Inventory New Vehicles,,,,,
78002249,Debit,2022-12-24,-178087.42,-1.0,Accessories Inventory,,,,,
78002249,Debit,2022-12-24,-68588.16,-1.0,Inventory New Vehicles,,,,,
78002249,Debit,2022-12-24,-254776.43,-1.0,Trade Receivables,,,,,
78002249,Debit,2022-12-24,-110566.66,-1.0,Spare Parts Inventory,,,,,
78002249,Debit,2022-12-24,-62713.3,-1.0,VAT Payable,,,,,
78002249,Debit,2022-12-24,-734617.29,-1.0,Trade Receivables,,,,,
78002249,Debit,2022-12-24,-237273.47,-1.0,Employee Advances,,,,,
78002249,Debit,2022-12-24,-116799.23,-1.0,Doubtful Accounts Provision,,,,,
78002250,Debit,2021-11-24,-159128.41,-1.0,Short-term Deposits,,,,,
78002250,Debit,2021-11-24,-31089.44,-1.0,Restricted Cash,,,,,
78002250,Debit,2021-11-24,-9080.72,-1.0,Doubtful Accounts Provision,,,,,
78002250,Debit,2021-11-24,-29726.49,-1.0,Doubtful Accounts Provision,,,,,
78002250,Debit,2021-11-24,-2768.23,-1.0,VAT Payable,,,,,
78002250,Debit,2021-11-24,-68627.49,-1.0,VAT Payable,,,,,
78002250,Debit,2021-11-24,-23639.03,-1.0,Prepaid Insurance,,,,,
78002250,Debit,2021-11-24,-39349.91,-1.0,Restricted Cash,,,,,
78002250,Debit,2021-11-24,-52590.18,-1.0,Short-term Deposits,,,,,
78002250,Debit,2021-11-24,-45493.98,-1.0,Prepaid Rent,,,,,
78002250,Debit,2021-11-24,-22996.32,-1.0,Short-term Deposits,,,,,
78002250,Debit,2021-11-24,-19519.75,-1.0,Inventory New Vehicles,,,,,
78002250,Debit,2021-11-24,-17240.59,-1.0,Trade Payables,,,,,
78002250,Debit,2021-11-24,-33268.77,-1.0,Doubtful Accounts Provision,,,,,
78002250,Debit,2021-11-24,-130139.19,-1.0,VAT Payable,,,,,
78002250,Debit,2021-11-24,-163387.01,-1.0,Restricted Cash,,,,,
78002251,Debit,2023-11-10,-85775.52,-1.0,Restricted Cash,,,,,
78002251,Debit,2023-11-10,-64681.48,-1.0,Employee Advances,,,,,
78002251,Debit,2023-11-10,-35976.94,-1.0,Trade Receivables,,,,,
78002251,Debit,2023-11-10,-156485.37,-1.0,Doubtful Accounts Provision,,,,,
78002251,Debit,2023-11-10,-3783.23,-1.0,Accessories Inventory,,,,,
