DocumentNumber,Date,Currency,AmountDKK,AmountEUR,Type,GLAccount,CostCenter,Department,ItemName,SourceType
78003014,2025-06-01,EUR,6017.95,807.78,Debit,95842,CC100,Research & Development,652,Payroll
78003014,2025-07-04,EUR,-1646.44,-221.0,Credit,97086,CC106,Customer Support,683,Payroll
78003014,2025-04-29,EUR,97067.42,13029.18,Debit,92767,CC106,Customer Support,683,Payroll
78003014,2025-05-07,EUR,207580.28,27863.12,Debit,97086,CC106,Customer Support,683,Payroll
78003014,2025-03-13,EUR,16207.56,2175.51,Debit,95842,CC108,IT Services,690,Payroll
78003014,2025-11-23,EUR,-45037.08,-6045.25,Credit,95842,CC106,Customer Support,700,Payroll
78003014,2025-08-05,EUR,-6553.6,-879.68,Credit,95842,CC106,Customer Support,700,Payroll
78003014,2025-02-22,EUR,21740.7,2918.21,Debit,95842,CC103,Production,700,Payroll
78003014,2025-11-18,EUR,28690.38,3851.06,Debit,95842,CC106,Customer Support,700,Payroll
78003014,2025-12-23,EUR,-3828.03,-513.83,Credit,92767,CC107,Supply Chain Management,717,Payroll
78003014,2025-05-10,EUR,-216.96,-29.12,Credit,92767,CC100,Research & Development,720,Payroll
78003014,2025-08-24,EUR,20441.82,2743.87,Debit,95842,CC104,Finance,720,Payroll
78003014,2025-05-24,EUR,-1642.1,-220.42,Credit,97086,CC103,Production,729,Payroll
78003014,2025-04-27,EUR,-1766.99,-237.18,Credit,92767,CC103,Production,729,Payroll
78003014,2025-01-17,EUR,20883.45,2803.15,Debit,97086,CC103,Production,729,Payroll
78003014,2025-11-21,EUR,29851.85,4006.96,Debit,92767,CC103,Production,729,Payroll
78003014,2025-02-27,EUR,-19002.48,-2550.67,Credit,97086,CC109,Legal & Compliance,730,Payroll
78003014,2025-08-23,EUR,-7932.04,-1064.7,Credit,97086,CC106,Customer Support,730,Payroll
78003014,2025-05-26,EUR,-2247.27,-301.65,Credit,97086,CC108,IT Services,787,Payroll
78003014,2025-01-19,EUR,-3547.93,-476.23,Credit,97086,CC102,Sales,787,Payroll
78003014,2025-07-27,EUR,-132746.17,-17818.28,Credit,95842,CC109,Legal & Compliance,787,Payroll
78003014,2025-06-21,EUR,2247.27,301.65,Debit,97086,CC102,Sales,787,Payroll
78003014,2025-09-30,EUR,5956.42,799.52,Debit,97086,CC103,Production,787,Payroll
78003014,2025-08-17,EUR,53388.71,7166.27,Debit,92767,CC101,Marketing,789,Payroll
78003014,2025-07-08,EUR,-20951.99,-2812.35,Credit,95842,CC109,Legal & Compliance,793,Payroll
78003014,2025-09-21,EUR,-65.44,-8.78,Credit,97086,CC106,Customer Support,793,Payroll
78003014,2025-05-21,EUR,-5489.49,-736.84,Credit,95842,CC108,IT Services,794,Payroll
78003014,2025-10-24,EUR,-23854.51,-3201.95,Credit,92767,CC102,Sales,795,Payroll
78003014,2025-04-04,EUR,-20490.68,-2750.43,Credit,92767,CC102,Sales,795,Payroll
78003014,2025-11-22,EUR,-2781.93,-373.41,Credit,92767,CC106,Customer Support,821,Payroll
78003014,2025-03-23,EUR,505.55,67.86,Debit,97086,CC101,Marketing,821,Payroll
78003014,2025-05-21,EUR,-5120.96,-687.38,Credit,97086,CC105,Human Resources,841,Payroll
78003014,2025-09-16,EUR,-75277.23,-10104.33,Credit,97086,CC105,Human Resources,841,Payroll
78003014,2025-11-06,EUR,-749.22,-100.57,Credit,97086,CC105,Human Resources,841,Payroll
78003014,2025-01-29,EUR,79145.22,10623.52,Debit,97086,CC105,Human Resources,841,Payroll
78003014,2025-01-19,EUR,-6192.28,-831.18,Credit,92767,CC109,Legal & Compliance,888,Payroll
78003014,2025-03-15,EUR,-2668.99,-358.25,Credit,97086,CC100,Research & Development,888,Payroll
78003014,2025-01-26,EUR,1150.02,154.37,Debit,92767,CC109,Legal & Compliance,888,Payroll
78003014,2025-06-30,EUR,-38063.47,-5109.19,Credit,97086,CC107,Supply Chain Management,891,Payroll
78003014,2025-07-06,EUR,-20861.13,-2800.15,Credit,97086,CC107,Supply Chain Management,891,Payroll
78003014,2025-07-26,EUR,39813.74,5344.13,Debit,95842,CC108,IT Services,891,Payroll
78003014,2025-06-19,EUR,-9944.15,-1334.79,Credit,97086,CC102,Sales,929,Payroll
78003014,2025-08-08,EUR,-5171.76,-694.2,Credit,92767,CC101,Marketing,935,Payroll
78003014,2025-04-18,EUR,5171.76,694.2,Debit,95842,CC106,Customer Support,935,Payroll
78003014,2025-11-14,EUR,-3104.69,-416.74,Credit,92767,CC105,Human Resources,953,Payroll
78003014,2025-05-03,EUR,-2933.39,-393.74,Credit,97086,CC106,Customer Support,953,Payroll
78003014,2025-04-06,EUR,38365.95,5149.79,Debit,95842,CC105,Human Resources,985,Payroll
78003014,2025-12-22,EUR,-4257.85,-571.52,Credit,95842,CC100,Research & Development,992,Payroll
78003014,2025-03-28,EUR,10437.46,1401.0,Debit,92767,CC108,IT Services,992,Payroll
78003014,2025-12-02,EUR,39677.24,5325.8,Debit,97086,CC102,Sales,992,Payroll
78003015,2025-11-09,EUR,76768.09,10304.44,Debit,95842,CC104,Finance,399,Payroll
78003015,2025-11-25,EUR,-35610.29,-4779.9,Credit,92767,CC108,IT Services,131,Payroll
78003015,2025-06-25,EUR,-96712.66,-12981.57,Credit,97086,CC103,Production,170,Payroll
78003015,2025-09-16,EUR,27664.72,3713.39,Debit,92767,CC107,Supply Chain Management,170,Payroll
78003015,2025-05-24,EUR,11482.64,1541.29,Debit,97086,CC103,Production,176,Payroll
78003015,2025-10-06,EUR,-14346.42,-1925.69,Credit,92767,CC106,Customer Support,187,Payroll
78003015,2025-03-06,EUR,753.96,101.2,Debit,92767,CC102,Sales,196,Payroll
78003015,2025-02-18,EUR,-49473.41,-6640.73,Credit,92767,CC102,Sales,201,Payroll
78003015,2025-03-23,EUR,-8606.52,-1155.24,Credit,97086,CC103,Production,201,Payroll
78003015,2025-08-25,EUR,148205.11,19893.3,Debit,97086,CC100,Research & Development,201,Payroll
78003015,2025-11-11,EUR,129.76,17.42,Debit,97086,CC103,Production,201,Payroll
78003015,2025-09-16,EUR,32053.78,4302.52,Debit,97086,CC103,Production,201,Payroll
78003015,2025-04-16,EUR,32930.17,4420.16,Debit,95842,CC104,Finance,287,Payroll
78003015,2025-07-04,EUR,40878.31,5487.02,Debit,97086,CC105,Human Resources,287,Payroll
78003015,2025-02-27,EUR,34611.41,4645.83,Debit,92767,CC100,Research & Development,287,Payroll
78003015,2025-09-30,EUR,-2272.91,-305.09,Credit,97086,CC102,Sales,299,Payroll
78003015,2025-01-10,EUR,20849.53,2798.59,Debit,95842,CC108,IT Services,299,Payroll
78003015,2025-07-05,EUR,-105407.51,-14148.66,Credit,95842,CC103,Production,313,Payroll
78003015,2025-11-30,EUR,-2420.89,-324.95,Credit,95842,CC100,Research & Development,313,Payroll
78003015,2025-09-12,EUR,164.77,22.12,Debit,95842,CC108,IT Services,313,Payroll
78003015,2025-10-24,EUR,-5368.92,-720.66,Credit,95842,CC100,Research & Development,344,Payroll
78003015,2025-05-03,EUR,2654.63,356.33,Debit,92767,CC107,Supply Chain Management,344,Payroll
78003015,2025-09-22,EUR,5368.92,720.66,Debit,97086,CC104,Finance,344,Payroll
78003015,2025-09-25,EUR,14926.86,2003.61,Debit,95842,CC100,Research & Development,344,Payroll
78003015,2025-06-10,EUR,36323.55,4875.64,Debit,97086,CC107,Supply Chain Management,360,Payroll
78003015,2025-07-02,EUR,-30950.32,-4154.41,Credit,95842,CC103,Production,386,Payroll
78003015,2025-08-04,EUR,4883.85,655.55,Debit,97086,CC109,Legal & Compliance,386,Payroll
78003015,2025-08-01,EUR,15122.15,2029.82,Debit,97086,CC109,Legal & Compliance,386,Payroll
78003015,2025-02-06,EUR,30950.32,4154.41,Debit,97086,CC109,Legal & Compliance,386,Payroll
78003015,2025-06-25,EUR,1188.87,159.58,Debit,95842,CC102,Sales,386,Payroll
78003015,2025-08-02,EUR,301.8,40.51,Debit,95842,CC104,Finance,389,Payroll
78003015,2025-03-31,EUR,6425.29,862.46,Debit,97086,CC108,IT Services,389,Payroll
78003015,2025-02-22,EUR,732.83,98.37,Debit,97086,CC108,IT Services,389,Payroll
78003015,2025-05-26,EUR,18185.91,2441.06,Debit,97086,CC102,Sales,389,Payroll
78003015,2025-04-19,EUR,-64926.27,-8714.94,Credit,92767,CC100,Research & Development,399,Payroll
78003015,2025-11-09,EUR,26652.18,3577.47,Debit,95842,CC104,Finance,399,Payroll
78003015,2025-09-11,EUR,-13084.93,-1756.37,Credit,92767,CC109,Legal & Compliance,429,Payroll
78003015,2025-09-09,EUR,-1778.3,-238.7,Credit,95842,CC106,Customer Support,450,Payroll
78003015,2025-04-14,EUR,1391.87,186.83,Debit,97086,CC100,Research & Development,452,Payroll
78003015,2025-08-18,EUR,14722.83,1976.22,Debit,97086,CC100,Research & Development,452,Payroll
78003015,2025-01-31,EUR,554.5,74.43,Debit,97086,CC100,Research & Development,452,Payroll
78003015,2025-07-03,EUR,5387.11,723.1,Debit,97086,CC100,Research & Development,452,Payroll
78003015,2025-02-08,EUR,-4995.39,-670.52,Credit,97086,CC101,Marketing,461,Payroll
78003015,2025-09-16,EUR,-9915.93,-1331.0,Credit,97086,CC101,Marketing,461,Payroll
78003015,2025-12-16,EUR,-20071.59,-2694.17,Credit,92767,CC102,Sales,461,Payroll
78003015,2025-08-31,EUR,461.3,61.92,Debit,97086,CC101,Marketing,461,Payroll
78003015,2025-03-29,EUR,184303.13,24738.68,Debit,92767,CC102,Sales,461,Payroll
78003015,2025-04-13,EUR,945.62,126.93,Debit,92767,CC108,IT Services,465,Payroll
78003015,2025-05-21,EUR,-13373.3,-1795.07,Credit,97086,CC107,Supply Chain Management,513,Payroll
78003015,2025-08-04,EUR,-9542.41,-1280.86,Credit,92767,CC106,Customer Support,578,Payroll
78003015,2025-07-13,EUR,-20579.77,-2762.39,Credit,92767,CC105,Human Resources,579,Payroll
78003015,2025-05-24,EUR,60694.77,8146.95,Debit,92767,CC105,Human Resources,579,Payroll
78003015,2025-11-21,EUR,-6274.63,-842.23,Credit,92767,CC107,Supply Chain Management,590,Payroll
78003015,2025-03-29,EUR,35807.05,4806.32,Debit,97086,CC100,Research & Development,590,Payroll
78003015,2025-05-05,EUR,-33377.59,-4480.21,Credit,97086,CC109,Legal & Compliance,618,Payroll
78003015,2025-12-19,EUR,34741.89,4663.34,Debit,97086,CC101,Marketing,618,Payroll
78003015,2025-03-28,EUR,-42320.21,-5680.57,Credit,95842,CC101,Marketing,629,Payroll
78003015,2025-10-03,EUR,25569.81,3432.19,Debit,95842,CC100,Research & Development,652,Payroll
78003015,2025-10-07,EUR,8391.37,1126.36,Debit,97086,CC106,Customer Support,683,Payroll
78003015,2025-06-13,EUR,11531.77,1547.89,Debit,92767,CC106,Customer Support,683,Payroll
78003015,2025-12-28,EUR,-57592.91,-7730.59,Credit,95842,CC105,Human Resources,690,Payroll
78003015,2025-07-18,EUR,20117.41,2700.32,Debit,97086,CC109,Legal & Compliance,690,Payroll
78003015,2025-11-21,EUR,18572.93,2493.01,Debit,97086,CC109,Legal & Compliance,690,Payroll
78003015,2025-09-16,EUR,58548.31,7858.83,Debit,95842,CC106,Customer Support,700,Payroll
78003015,2025-03-20,EUR,-23394.47,-3140.2,Credit,97086,CC103,Production,717,Payroll
78003015,2025-03-03,EUR,42703.66,5732.03,Debit,95842,CC100,Research & Development,717,Payroll
78003015,2025-12-17,EUR,53.34,7.16,Debit,95842,CC100,Research & Development,717,Payroll
78003015,2025-06-16,EUR,1233.75,165.6,Debit,92767,CC107,Supply Chain Management,717,Payroll
78003015,2025-06-15,EUR,-3218.62,-432.03,Credit,92767,CC100,Research & Development,720,Payroll
78003015,2025-04-07,EUR,46292.59,6213.77,Debit,95842,CC105,Human Resources,720,Payroll
78003015,2025-10-27,EUR,-203.95,-27.38,Credit,97086,CC103,Production,729,Payroll
78003015,2025-10-03,EUR,31214.71,4189.89,Debit,92767,CC103,Production,729,Payroll
78003015,2025-03-11,EUR,30954.5,4154.97,Debit,97086,CC103,Production,729,Payroll
78003015,2025-09-01,EUR,20225.68,2714.86,Debit,97086,CC103,Production,729,Payroll
78003015,2025-04-03,EUR,3011.98,404.29,Debit,92767,CC103,Production,729,Payroll
78003015,2025-06-30,EUR,-365.31,-49.03,Credit,97086,CC109,Legal & Compliance,730,Payroll
78003015,2025-03-10,EUR,-16781.32,-2252.53,Credit,97086,CC106,Customer Support,730,Payroll
78003015,2025-12-23,EUR,-115.4,-15.49,Credit,97086,CC106,Customer Support,730,Payroll
78003015,2025-10-29,EUR,-107748.86,-14462.93,Credit,97086,CC106,Customer Support,752,Payroll
78003015,2025-02-20,EUR,-47383.02,-6360.14,Credit,97086,CC104,Finance,752,Payroll
78003015,2025-04-03,EUR,-28783.09,-3863.5,Credit,97086,CC104,Finance,752,Payroll
78003015,2025-01-22,EUR,-8232.44,-1105.03,Credit,97086,CC104,Finance,752,Payroll
78003015,2025-02-17,EUR,63803.08,8564.17,Debit,95842,CC102,Sales,752,Payroll
78003015,2025-12-28,EUR,17244.37,2314.68,Debit,97086,CC102,Sales,787,Payroll
78003015,2025-12-19,EUR,11550.87,1550.45,Debit,97086,CC108,IT Services,787,Payroll
78003015,2025-11-08,EUR,-188063.84,-25243.47,Credit,97086,CC107,Supply Chain Management,789,Payroll
78003015,2025-04-24,EUR,-6608.14,-887.0,Credit,95842,CC109,Legal & Compliance,793,Payroll
78003015,2025-01-30,EUR,-32626.89,-4379.45,Credit,92767,CC107,Supply Chain Management,793,Payroll
78003015,2025-10-06,EUR,-29006.92,-3893.55,Credit,95842,CC107,Supply Chain Management,793,Payroll
78003015,2025-08-19,EUR,-20919.54,-2807.99,Credit,92767,CC107,Supply Chain Management,794,Payroll
78003015,2025-09-17,EUR,-7403.06,-993.7,Credit,97086,CC108,IT Services,795,Payroll
78003015,2025-03-20,EUR,26142.63,3509.08,Debit,97086,CC108,IT Services,795,Payroll
78003015,2025-09-12,EUR,21103.05,2832.62,Debit,92767,CC102,Sales,795,Payroll
78003015,2025-05-20,EUR,-5.79,-0.78,Credit,97086,CC105,Human Resources,821,Payroll
78003015,2025-11-23,EUR,-15362.96,-2062.14,Credit,97086,CC101,Marketing,821,Payroll
78003015,2025-01-01,EUR,10796.36,1449.18,Debit,97086,CC101,Marketing,821,Payroll
78003015,2025-02-11,EUR,23016.02,3089.4,Debit,92767,CC106,Customer Support,821,Payroll
78003015,2025-10-20,EUR,-10286.63,-1380.76,Credit,97086,CC103,Production,855,Payroll
78003015,2025-06-25,EUR,-532.55,-71.48,Credit,92767,CC109,Legal & Compliance,855,Payroll
78003015,2025-01-16,EUR,-38419.94,-5157.04,Credit,92767,CC109,Legal & Compliance,888,Payroll
78003015,2025-06-18,EUR,44128.72,5923.32,Debit,97086,CC104,Finance,888,Payroll
78003015,2025-03-23,EUR,-69493.62,-9328.0,Credit,97086,CC106,Customer Support,891,Payroll
78003015,2025-02-21,EUR,23434.49,3145.57,Debit,97086,CC106,Customer Support,891,Payroll
78003015,2025-06-01,EUR,703.43,94.42,Debit,97086,CC107,Supply Chain Management,891,Payroll
78003015,2025-04-04,EUR,20861.13,2800.15,Debit,97086,CC106,Customer Support,891,Payroll
78003015,2025-10-12,EUR,-4095.58,-549.74,Credit,95842,CC108,IT Services,929,Payroll
78003015,2025-11-18,EUR,-27350.52,-3671.21,Credit,97086,CC103,Production,929,Payroll
78003015,2025-09-18,EUR,-69500.23,-9328.89,Credit,92767,CC101,Marketing,935,Payroll
78003015,2025-01-17,EUR,-89920.21,-12069.83,Credit,97086,CC109,Legal & Compliance,953,Payroll
78003015,2025-02-07,EUR,22438.94,3011.94,Debit,97086,CC109,Legal & Compliance,953,Payroll
78003015,2025-02-08,EUR,-53511.51,-7182.75,Credit,95842,CC109,Legal & Compliance,985,Payroll
78003015,2025-04-16,EUR,-3446.19,-462.58,Credit,97086,CC104,Finance,985,Payroll
78003015,2025-06-16,EUR,13873.75,1862.25,Debit,95842,CC109,Legal & Compliance,985,Payroll
78003015,2025-07-15,EUR,12020.94,1613.55,Debit,97086,CC104,Finance,985,Payroll
78003015,2025-10-24,EUR,-13934.57,-1870.41,Credit,92767,CC109,Legal & Compliance,992,Payroll
78003015,2025-12-10,EUR,-2.9,-0.39,Credit,92767,CC109,Legal & Compliance,992,Payroll
78003015,2025-02-04,EUR,6962.08,934.51,Debit,92767,CC108,IT Services,992,Payroll
78003016,2025-08-27,DKK,87068.74,11687.08,Debit,92767,CC100,Research & Development,720,Payroll
78003016,2025-05-28,DKK,-320436.5,-43011.61,Credit,92767,CC108,IT Services,131,Payroll
78003016,2025-02-04,DKK,-1411.54,-189.47,Credit,92767,CC108,IT Services,131,Payroll
78003016,2025-12-18,DKK,-7979.72,-1071.1,Credit,92767,CC107,Supply Chain Management,170,Payroll
78003016,2025-06-26,DKK,-2296.19,-308.21,Credit,92767,CC104,Finance,176,Payroll
78003016,2025-11-30,DKK,-31332.38,-4205.69,Credit,92767,CC105,Human Resources,176,Payroll
78003016,2025-12-28,DKK,-21003.57,-2819.27,Credit,97086,CC103,Production,176,Payroll
78003016,2025-05-17,DKK,1432.05,192.22,Debit,92767,CC107,Supply Chain Management,176,Payroll
78003016,2025-01-22,DKK,4585.35,615.48,Debit,92767,CC105,Human Resources,176,Payroll
78003016,2025-11-10,DKK,44211.74,5934.46,Debit,92767,CC101,Marketing,176,Payroll
78003016,2025-01-21,DKK,-3808.28,-511.18,Credit,92767,CC106,Customer Support,187,Payroll
78003016,2025-11-17,DKK,419.64,56.33,Debit,95842,CC107,Supply Chain Management,187,Payroll
78003016,2025-07-23,DKK,-18852.06,-2530.48,Credit,97086,CC105,Human Resources,196,Payroll
78003016,2025-01-12,DKK,-6281.42,-843.14,Credit,95842,CC102,Sales,201,Payroll
78003016,2025-08-31,DKK,5786.16,776.67,Debit,92767,CC102,Sales,201,Payroll
78003016,2025-10-04,DKK,16450.03,2208.06,Debit,97086,CC100,Research & Development,201,Payroll
78003016,2025-04-02,DKK,9887.37,1327.16,Debit,97086,CC103,Production,201,Payroll
78003016,2025-03-09,DKK,25745.5,3455.77,Debit,95842,CC101,Marketing,287,Payroll
78003016,2025-08-04,DKK,-20101.89,-2698.24,Credit,97086,CC102,Sales,299,Payroll
78003016,2025-05-05,DKK,18152.4,2436.56,Debit,97086,CC102,Sales,299,Payroll
78003016,2025-03-25,DKK,542.75,72.85,Debit,95842,CC108,IT Services,299,Payroll
78003016,2025-06-16,DKK,29279.68,3930.16,Debit,95842,CC108,IT Services,299,Payroll
78003016,2025-05-21,DKK,13857.33,1860.04,Debit,95842,CC100,Research & Development,313,Payroll
78003016,2025-04-09,DKK,73.4,9.85,Debit,95842,CC108,IT Services,313,Payroll
78003016,2025-08-04,DKK,2210.02,296.65,Debit,92767,CC103,Production,344,Payroll
78003016,2025-08-08,DKK,40215.04,5397.99,Debit,97086,CC107,Supply Chain Management,360,Payroll
78003016,2025-12-12,DKK,-44.79,-6.01,Credit,95842,CC103,Production,386,Payroll
78003016,2025-04-08,DKK,-33877.36,-4547.3,Credit,97086,CC109,Legal & Compliance,386,Payroll
78003016,2025-05-26,DKK,-0.03,-0.0,Credit,95842,CC103,Production,386,Payroll
78003016,2025-03-08,DKK,7571.1,1016.26,Debit,97086,CC108,IT Services,386,Payroll
78003016,2025-03-10,DKK,-29331.09,-3937.06,Credit,97086,CC102,Sales,389,Payroll
78003016,2025-01-20,DKK,13382.65,1796.33,Debit,92767,CC108,IT Services,389,Payroll
78003016,2025-04-02,DKK,6237.71,837.28,Debit,97086,CC108,IT Services,389,Payroll
78003016,2025-09-28,DKK,-16215.24,-2176.54,Credit,92767,CC100,Research & Development,399,Payroll
78003016,2025-10-07,DKK,-0.03,-0.0,Credit,95842,CC102,Sales,450,Payroll
78003016,2025-02-18,DKK,-1047.18,-140.56,Credit,92767,CC102,Sales,450,Payroll
78003016,2025-06-28,DKK,6006.09,806.19,Debit,97086,CC107,Supply Chain Management,452,Payroll
78003016,2025-07-06,DKK,1690.17,226.87,Debit,92767,CC106,Customer Support,461,Payroll
78003016,2025-01-20,DKK,-771.7,-103.58,Credit,92767,CC108,IT Services,465,Payroll
78003016,2025-04-30,DKK,0.95,0.13,Debit,97086,CC107,Supply Chain Management,465,Payroll
78003016,2025-06-30,DKK,51.72,6.94,Debit,95842,CC105,Human Resources,513,Payroll
78003016,2025-01-31,DKK,23982.09,3219.07,Debit,92767,CC108,IT Services,513,Payroll
78003016,2025-02-25,DKK,-12106.58,-1625.04,Credit,95842,CC101,Marketing,547,Payroll
78003016,2025-04-16,DKK,-1909.02,-256.24,Credit,97086,CC105,Human Resources,547,Payroll
78003016,2025-09-09,DKK,45623.93,6124.02,Debit,92767,CC108,IT Services,547,Payroll
78003016,2025-05-17,DKK,-3741.78,-502.25,Credit,97086,CC108,IT Services,578,Payroll
78003016,2025-10-04,DKK,-169832.92,-22796.37,Credit,97086,CC108,IT Services,578,Payroll
78003016,2025-01-27,DKK,25928.8,3480.38,Debit,92767,CC104,Finance,578,Payroll
78003016,2025-01-02,DKK,-8401.14,-1127.67,Credit,95842,CC104,Finance,579,Payroll
78003016,2025-11-08,DKK,7996.15,1073.31,Debit,92767,CC105,Human Resources,579,Payroll
78003016,2025-04-10,DKK,-14635.29,-1964.47,Credit,92767,CC107,Supply Chain Management,590,Payroll
78003016,2025-12-24,DKK,12061.08,1618.94,Debit,97086,CC100,Research & Development,590,Payroll
78003016,2025-07-30,DKK,-16.74,-2.25,Credit,95842,CC102,Sales,618,Payroll
78003016,2025-01-26,DKK,1841.58,247.19,Debit,95842,CC107,Supply Chain Management,618,Payroll
78003016,2025-04-13,DKK,3.6,0.48,Debit,95842,CC102,Sales,618,Payroll
78003016,2025-05-25,DKK,16315.34,2189.98,Debit,95842,CC101,Marketing,629,Payroll
78003016,2025-08-26,DKK,4819.22,646.88,Debit,95842,CC101,Marketing,652,Payroll
78003016,2025-12-19,DKK,-19423.52,-2607.18,Credit,97086,CC103,Production,683,Payroll
78003016,2025-04-27,DKK,96916.35,13008.91,Debit,97086,CC103,Production,683,Payroll
78003016,2025-02-25,DKK,2071.97,278.12,Debit,97086,CC103,Production,683,Payroll
78003016,2025-02-18,DKK,282.24,37.88,Debit,97086,CC103,Production,683,Payroll
78003016,2025-03-28,DKK,2603.68,349.49,Debit,97086,CC103,Production,683,Payroll
78003016,2025-03-31,DKK,-40092.67,-5381.57,Credit,95842,CC108,IT Services,690,Payroll
78003016,2025-03-19,DKK,-20117.41,-2700.32,Credit,95842,CC105,Human Resources,690,Payroll
78003016,2025-06-15,DKK,-21740.7,-2918.21,Credit,95842,CC103,Production,700,Payroll
78003016,2025-05-25,DKK,54802.84,7356.09,Debit,92767,CC107,Supply Chain Management,717,Payroll
78003016,2025-01-27,DKK,216.96,29.12,Debit,97086,CC102,Sales,720,Payroll
78003016,2025-08-27,DKK,2769.16,371.7,Debit,92767,CC100,Research & Development,720,Payroll
78003016,2025-09-09,DKK,115.4,15.49,Debit,97086,CC106,Customer Support,730,Payroll
78003016,2025-06-13,DKK,18550.95,2490.06,Debit,97086,CC106,Customer Support,730,Payroll
78003016,2025-12-01,DKK,-8852.74,-1188.29,Credit,92767,CC106,Customer Support,752,Payroll
78003016,2025-04-19,DKK,-24245.93,-3254.49,Credit,97086,CC108,IT Services,787,Payroll
78003016,2025-08-08,DKK,2439.35,327.43,Debit,95842,CC109,Legal & Compliance,787,Payroll
78003016,2025-05-03,DKK,66203.18,8886.33,Debit,95842,CC109,Legal & Compliance,787,Payroll
78003016,2025-05-18,DKK,-74056.1,-9940.42,Credit,92767,CC101,Marketing,789,Payroll
78003016,2025-09-24,DKK,-35126.81,-4715.01,Credit,97086,CC107,Supply Chain Management,789,Payroll
78003016,2025-11-06,DKK,37.71,5.06,Debit,92767,CC107,Supply Chain Management,789,Payroll
78003016,2025-07-24,DKK,123371.64,16559.95,Debit,92767,CC107,Supply Chain Management,789,Payroll
78003016,2025-03-26,DKK,113946.11,15294.78,Debit,92767,CC107,Supply Chain Management,789,Payroll
78003016,2025-03-31,DKK,-8065.21,-1082.58,Credit,97086,CC101,Marketing,793,Payroll
78003016,2025-10-12,DKK,29291.96,3931.81,Debit,97086,CC106,Customer Support,793,Payroll
78003016,2025-02-15,DKK,14262.27,1914.4,Debit,97086,CC101,Marketing,793,Payroll
78003016,2025-06-25,DKK,-1154.07,-154.91,Credit,95842,CC105,Human Resources,794,Payroll
78003016,2025-03-30,DKK,1154.07,154.91,Debit,95842,CC105,Human Resources,794,Payroll
78003016,2025-11-26,DKK,-1060.85,-142.4,Credit,92767,CC102,Sales,795,Payroll
78003016,2025-02-08,DKK,-17951.39,-2409.58,Credit,92767,CC102,Sales,795,Payroll
78003016,2025-02-01,DKK,-38438.87,-5159.58,Credit,97086,CC108,IT Services,795,Payroll
78003016,2025-07-05,DKK,-52.69,-7.07,Credit,92767,CC102,Sales,795,Payroll
78003016,2025-05-17,DKK,-505.55,-67.86,Credit,97086,CC101,Marketing,821,Payroll
78003016,2025-07-07,DKK,3191.6,428.4,Debit,92767,CC106,Customer Support,821,Payroll
78003016,2025-04-16,DKK,125.72,16.88,Debit,97086,CC105,Human Resources,841,Payroll
78003016,2025-06-11,DKK,112.04,15.04,Debit,97086,CC105,Human Resources,841,Payroll
78003016,2025-04-25,DKK,11569.52,1552.96,Debit,97086,CC105,Human Resources,841,Payroll
78003016,2025-01-21,DKK,-1546.61,-207.6,Credit,95842,CC109,Legal & Compliance,855,Payroll
78003016,2025-04-30,DKK,-12620.53,-1694.03,Credit,97086,CC109,Legal & Compliance,855,Payroll
78003016,2025-08-26,DKK,77.3,10.38,Debit,95842,CC100,Research & Development,855,Payroll
78003016,2025-10-05,DKK,1124.44,150.93,Debit,95842,CC109,Legal & Compliance,855,Payroll
78003016,2025-01-21,DKK,-34670.76,-4653.79,Credit,97086,CC104,Finance,888,Payroll
78003016,2025-03-17,DKK,-2587.51,-347.32,Credit,92767,CC109,Legal & Compliance,888,Payroll
78003016,2025-12-02,DKK,-10929.65,-1467.07,Credit,97086,CC107,Supply Chain Management,891,Payroll
78003016,2025-05-30,DKK,50801.41,6818.98,Debit,95842,CC103,Production,929,Payroll
78003016,2025-06-28,DKK,-2354.41,-316.03,Credit,95842,CC106,Customer Support,935,Payroll
78003016,2025-07-04,DKK,-2877.74,-386.27,Credit,97086,CC106,Customer Support,953,Payroll
78003016,2025-06-14,DKK,2877.74,386.27,Debit,97086,CC109,Legal & Compliance,953,Payroll
78003016,2025-11-07,DKK,25126.45,3372.68,Debit,97086,CC106,Customer Support,953,Payroll
78003016,2025-03-23,DKK,-751.99,-100.94,Credit,95842,CC109,Legal & Compliance,985,Payroll
78003016,2025-04-03,DKK,7186.71,964.66,Debit,95842,CC109,Legal & Compliance,985,Payroll
78003017,2025-03-24,EUR,-164856.0,-22128.32,Credit,92767,CC108,IT Services,299,Payroll
78003017,2025-05-25,EUR,-8089.03,-1085.78,Credit,92767,CC108,IT Services,131,Payroll
78003017,2025-08-03,EUR,-18824.59,-2526.79,Credit,97086,CC103,Production,170,Payroll
78003017,2025-03-15,EUR,-70.12,-9.41,Credit,97086,CC103,Production,170,Payroll
78003017,2025-01-17,EUR,-18164.08,-2438.13,Credit,97086,CC107,Supply Chain Management,170,Payroll
78003017,2025-08-25,EUR,714.43,95.9,Debit,92767,CC107,Supply Chain Management,170,Payroll
78003017,2025-09-27,EUR,-9342.23,-1253.99,Credit,97086,CC106,Customer Support,187,Payroll
78003017,2025-09-12,EUR,-5291.36,-710.25,Credit,92767,CC106,Customer Support,187,Payroll
78003017,2025-04-02,EUR,-152.31,-20.44,Credit,92767,CC106,Customer Support,187,Payroll
