DocumentNumber,Date,Currency,AmountDKK,AmountEUR,Type,GLAccount,CostCenter,CustomerName,ItemName,SourceType
78002016,2025-10-25,DKK,-630721.91,-84660.66,Credit,36272,CC103,Smithsonian Institution,LEGO Speed Champions Sets,Product Sales
78002016,2025-12-31,DKK,-43055941.34,-5779320.99,Credit,36272,CC105,Educational Insights,LEGO Minecraft Playsets,Product Sales
78002016,2025-09-26,DKK,-37836.46,-5078.72,Credit,36272,CC100,Educational Insights,LEGO Minecraft Playsets,Product Sales
78002016,2025-04-13,DKK,-131319.15,-17626.73,Credit,36272,CC107,Amazon,LEGO DOTS Kits,Product Sales
78002016,2025-09-12,DKK,14165401.25,1901396.14,Debit,36272,CC103,Hamleys,LEGO DOTS Kits,Product Sales
78002016,2025-02-08,DKK,-1465215.45,-196673.21,Credit,36272,CC104,Hamleys,LEGO Art Wall Sets,Product Sales
78002016,2025-08-31,DKK,-10383.82,-1393.8,Credit,36272,CC103,Smithsonian Institution,LEGO Art Wall Sets,Product Sales
78002016,2025-04-19,DKK,7729423.74,1037506.54,Debit,36272,CC104,Carrefour,LEGO Art Wall Sets,Product Sales
78002016,2025-03-10,DKK,3874026.09,520003.5,Debit,36272,CC104,Carrefour,LEGO Art Wall Sets,Product Sales
78002016,2025-10-01,DKK,7447664.17,999686.47,Debit,36272,CC103,Smithsonian Institution,LEGO Art Wall Sets,Product Sales
78002016,2025-03-04,DKK,364501.76,48926.41,Debit,36272,CC104,Hamleys,LEGO Art Wall Sets,Product Sales
78002016,2025-01-01,DKK,3880661.35,520894.14,Debit,36272,CC106,Target,LEGO Super Mario Playsets,Product Sales
78002016,2025-05-21,DKK,6062205.06,813718.8,Debit,36272,CC106,Target,LEGO Super Mario Playsets,Product Sales
78002016,2025-10-06,DKK,3524505.64,473088.01,Debit,36272,CC107,John Lewis Partnership,LEGO Minifigure Blind Bags,Product Sales
78002016,2025-06-23,DKK,-8093292.03,-1086347.92,Credit,36272,CC104,Target,LEGO Botanical Collection,Product Sales
78002016,2025-05-27,DKK,-270902.23,-36362.72,Credit,36272,CC101,Amazon,LEGO Botanical Collection,Product Sales
78002016,2025-10-12,DKK,26687832.56,3582259.4,Debit,36272,CC108,"Toys ""R"" Us",LEGO Botanical Collection,Product Sales
78002016,2025-04-15,DKK,-15596020.11,-2093425.52,Credit,36272,CC100,"Toys ""R"" Us",LEGO Icons Sets,Product Sales
78002016,2025-01-17,DKK,1231897.05,165355.31,Debit,36272,CC100,"Toys ""R"" Us",LEGO Icons Sets,Product Sales
78002016,2025-12-23,DKK,-4889237.01,-656273.42,Credit,36272,CC100,Target,LEGO Ideas Sets,Product Sales
78002016,2025-02-09,DKK,-13389592.74,-1797260.77,Credit,36272,CC108,John Lewis Partnership,LEGO Ideas Sets,Product Sales
78002016,2025-06-03,DKK,4570677.38,613513.74,Debit,36272,CC100,Target,LEGO Ideas Sets,Product Sales
78002016,2025-03-26,DKK,-760.6,-102.09,Credit,36272,CC109,The LEGO Foundation,LEGO Super Heroes DC Sets,Product Sales
78002016,2025-02-05,DKK,-229913.51,-30860.87,Credit,36272,CC100,John Lewis Partnership,LEGO Super Heroes DC Sets,Product Sales
78002016,2025-02-17,DKK,760.6,102.09,Debit,36272,CC100,John Lewis Partnership,LEGO Super Heroes DC Sets,Product Sales
78002016,2025-08-08,DKK,2028254.39,272248.91,Debit,36272,CC109,John Lewis Partnership,LEGO BrickHeadz Figures,Product Sales
78002016,2025-03-23,DKK,2747715.96,368820.93,Debit,36272,CC100,Target,LEGO BrickHeadz Figures,Product Sales
78002016,2025-08-08,DKK,-3407671.09,-457405.52,Credit,36272,CC101,Target,LEGO Seasonal & Holiday Sets,Product Sales
78002016,2025-05-26,DKK,-3271485.71,-439125.6,Credit,36272,CC101,Walmart,LEGO Seasonal & Holiday Sets,Product Sales
78002016,2025-12-24,DKK,556261.71,74666.0,Debit,36272,CC101,Target,LEGO Seasonal & Holiday Sets,Product Sales
78002016,2025-06-02,DKK,92013.84,12350.85,Debit,36272,CC101,Walmart,LEGO Seasonal & Holiday Sets,Product Sales
78002016,2025-03-13,DKK,-528535.6,-70944.38,Credit,36272,CC104,Amazon,LEGO Collectible Minifigures Series,Product Sales
78002016,2025-01-17,DKK,1596035.1,214232.9,Debit,36272,CC104,Amazon,LEGO Collectible Minifigures Series,Product Sales
78002016,2025-06-20,DKK,9057450.61,1215765.18,Debit,36272,CC104,Amazon,LEGO Collectible Minifigures Series,Product Sales
78002016,2025-03-08,DKK,-2091253.99,-280705.23,Credit,36272,CC100,John Lewis Partnership,LEGO Brick Separators,Product Sales
78002016,2025-12-25,DKK,-4386503.53,-588792.42,Credit,36272,CC100,John Lewis Partnership,LEGO Brick Separators,Product Sales
78002016,2025-07-05,DKK,97431.77,13078.09,Debit,36272,CC103,Educational Insights,LEGO Education Kits,Product Sales
78002016,2025-07-19,DKK,-4733970.37,-635432.26,Credit,36272,CC100,The LEGO Foundation,LEGO Gear & Apparel,Product Sales
78002016,2025-04-01,DKK,8414.22,1129.43,Debit,36272,CC100,The LEGO Foundation,LEGO Gear & Apparel,Product Sales
78002016,2025-03-05,DKK,-2290672.65,-307472.84,Credit,36272,CC100,The LEGO Foundation,LEGO Puzzle and Board Games,Product Sales
78002016,2025-01-21,DKK,211.8,28.43,Debit,36272,CC100,The LEGO Foundation,LEGO Puzzle and Board Games,Product Sales
78002016,2025-07-26,DKK,-334414.42,-44887.84,Credit,36272,CC101,The LEGO Foundation,LEGO Books & Magazines,Product Sales
78002016,2025-08-06,DKK,-254098.7,-34107.21,Credit,36272,CC107,Smithsonian Institution,LEGO Books & Magazines,Product Sales
78002016,2025-05-10,DKK,193273.89,25942.8,Debit,36272,CC104,Educational Insights,LEGO Books & Magazines,Product Sales
78002016,2025-01-29,DKK,-1270350.63,-170516.86,Credit,36272,CC108,Smithsonian Institution,LEGO Video Games,Product Sales
78002016,2025-08-06,DKK,94234.66,12648.95,Debit,36272,CC108,Smithsonian Institution,LEGO Video Games,Product Sales
78002016,2025-10-20,DKK,1270350.63,170516.86,Debit,36272,CC108,Smithsonian Institution,LEGO Video Games,Product Sales
78002016,2025-04-14,DKK,-1693410.1,-227303.37,Credit,36272,CC105,Walmart,LEGO Monkie Kid Playsets,Product Sales
78002016,2025-05-08,DKK,777716.6,104391.49,Debit,36272,CC102,Hamleys,LEGO Monkie Kid Playsets,Product Sales
78002016,2025-12-25,DKK,-2263062.45,-303766.77,Credit,36272,CC104,Walmart,LEGO Jurassic World Sets,Product Sales
78002016,2025-01-31,DKK,-4825800.09,-647758.4,Credit,36272,CC109,Target,LEGO Avatar Sets,Product Sales
78002016,2025-08-07,DKK,-2575363.32,-345686.35,Credit,36272,CC109,Smithsonian Institution,LEGO Avatar Sets,Product Sales
78002016,2025-03-10,DKK,2224830.07,298634.91,Debit,36272,CC109,Target,LEGO Avatar Sets,Product Sales
78002016,2025-09-21,DKK,-1640373.99,-220184.43,Credit,36272,CC103,Target,LEGO Gift Cards,Product Sales
78002016,2025-07-29,DKK,-1361253.5,-182718.59,Credit,36272,CC103,Target,LEGO Gift Cards,Product Sales
78002016,2025-09-19,DKK,-13890.85,-1864.54,Credit,36272,CC106,"Toys ""R"" Us",LEGO Stationery,Product Sales
78002016,2025-09-11,DKK,84989.83,11408.03,Debit,36272,CC101,John Lewis Partnership,LEGO Stationery,Product Sales
78002016,2025-08-19,DKK,-1711.2,-229.69,Credit,36272,CC109,The LEGO Foundation,LEGO City Stuntz Sets,Product Sales
78002016,2025-04-13,DKK,4687856.55,629242.49,Debit,36272,CC102,Walmart,LEGO City Stuntz Sets,Product Sales
78002016,2025-11-09,DKK,1218691.14,163582.7,Debit,36272,CC105,Walmart,LEGO City Stuntz Sets,Product Sales
78002016,2025-09-05,DKK,2157125.19,289547.01,Debit,36272,CC102,Walmart,LEGO City Stuntz Sets,Product Sales
78002016,2025-10-31,DKK,-10820.18,-1452.37,Credit,36272,CC101,John Lewis Partnership,LEGO Advent Calendars,Product Sales
78002016,2025-07-12,DKK,-4662291.88,-625810.99,Credit,36272,CC108,Walmart,LEGO Advent Calendars,Product Sales
78002016,2025-02-07,DKK,-208979.71,-28050.97,Credit,36272,CC101,John Lewis Partnership,LEGO Advent Calendars,Product Sales
78002016,2025-01-02,DKK,-337303.65,-45275.66,Credit,36272,CC108,Carrefour,LEGO Wearable Watches,Product Sales
78002016,2025-01-20,DKK,-19819.12,-2660.28,Credit,36272,CC105,Hamleys,LEGO Movie Tie-in Sets,Product Sales
78002016,2025-01-25,DKK,-19571.14,-2627.0,Credit,36272,CC100,John Lewis Partnership,LEGO Personalized Bricks,Product Sales
78002016,2025-03-10,DKK,1645220.67,220834.99,Debit,36272,CC109,Educational Insights,LEGO Personalized Bricks,Product Sales
78002016,2025-04-30,DKK,-263026.02,-35305.51,Credit,36272,CC100,Amazon,LEGO Digital Building Apps,Product Sales
78002016,2025-07-07,DKK,-10772.78,-1446.01,Credit,36272,CC103,Educational Insights,LEGO Digital Building Apps,Product Sales
78002016,2025-05-15,DKK,334894.22,44952.24,Debit,36272,CC103,Educational Insights,LEGO Digital Building Apps,Product Sales
78002016,2025-07-27,DKK,-68284.9,-9165.76,Credit,36272,CC101,John Lewis Partnership,LEGO Discovery STEM Sets,Product Sales
78002016,2025-07-29,DKK,497773.8,66815.28,Debit,36272,CC101,Carrefour,LEGO Discovery STEM Sets,Product Sales
78002016,2025-11-10,DKK,454754.03,61040.81,Debit,36272,CC109,The LEGO Foundation,LEGO Discovery STEM Sets,Product Sales
78002016,2025-02-11,DKK,-98971.93,-13284.82,Credit,36272,CC105,Carrefour,LEGO Architecture Skyline Sets,Product Sales
78002016,2025-08-19,DKK,587076.79,78802.25,Debit,36272,CC105,Carrefour,LEGO Architecture Skyline Sets,Product Sales
78002016,2025-10-06,DKK,416224.04,55869.0,Debit,36272,CC105,Carrefour,LEGO Architecture Skyline Sets,Product Sales
78002016,2025-07-26,DKK,926475.65,124359.15,Debit,36272,CC102,Target,LEGO Architecture Skyline Sets,Product Sales
78002016,2025-06-09,DKK,-987676.21,-132573.99,Credit,36272,CC103,The LEGO Foundation,LEGO Brick Storage Heads,Product Sales
78002016,2025-01-17,DKK,-273945.07,-36771.15,Credit,36272,CC109,Carrefour,LEGO Brick Storage Heads,Product Sales
78002016,2025-01-17,DKK,94002.33,12617.76,Debit,36272,CC103,Educational Insights,LEGO Brick Storage Heads,Product Sales
78002016,2025-05-10,DKK,82585.31,11085.28,Debit,36272,CC109,Carrefour,LEGO Brick Storage Heads,Product Sales
78002016,2025-01-02,DKK,-1225909.67,-164551.63,Credit,36272,CC106,Hamleys,LEGO Power Functions Accessories,Product Sales
78002016,2025-05-26,DKK,29144.2,3911.97,Debit,36272,CC106,John Lewis Partnership,LEGO Power Functions Accessories,Product Sales
78002016,2025-05-24,DKK,-59384.37,-7971.06,Credit,36272,CC101,John Lewis Partnership,LEGO Mindstorms Robotics Kits,Product Sales
78002016,2025-05-08,DKK,-118655.02,-15926.85,Credit,36272,CC105,Hamleys,LEGO Mindstorms Robotics Kits,Product Sales
78002016,2025-08-18,DKK,-916801.49,-123060.6,Credit,36272,CC101,John Lewis Partnership,LEGO Mindstorms Robotics Kits,Product Sales
78002016,2025-06-11,DKK,-470196.43,-63113.61,Credit,36272,CC103,Hamleys,LEGO Mindstorms Robotics Kits,Product Sales
78002016,2025-09-08,DKK,-1065871.28,-143069.97,Credit,36272,CC108,Walmart,LEGO Mosaic Maker Kits,Product Sales
78002016,2025-06-15,DKK,58138.58,7803.84,Debit,36272,CC104,Educational Insights,LEGO Mosaic Maker Kits,Product Sales
78002016,2025-04-09,DKK,-83753.17,-11242.04,Credit,36272,CC102,Smithsonian Institution,LEGO Retail Store Experiences,Product Sales
78002016,2025-07-27,DKK,-2926188.81,-392777.02,Credit,36272,CC102,Smithsonian Institution,LEGO Retail Store Experiences,Product Sales
78002016,2025-11-27,DKK,1347554.54,180879.8,Debit,36272,CC102,Smithsonian Institution,LEGO Retail Store Experiences,Product Sales
78002016,2025-09-18,DKK,86783.82,11648.83,Debit,36272,CC102,Smithsonian Institution,LEGO Retail Store Experiences,Product Sales
78002016,2025-07-08,DKK,474438.61,63683.03,Debit,36272,CC101,The LEGO Foundation,LEGO Retail Store Experiences,Product Sales
78002016,2025-03-07,DKK,61843.72,8301.17,Debit,36272,CC101,The LEGO Foundation,LEGO Retail Store Experiences,Product Sales
78002016,2025-01-03,DKK,-8454.26,-1134.8,Credit,36272,CC104,Amazon,LEGO Events & Parties,Product Sales
78002016,2025-07-05,DKK,-34777.38,-4668.1,Credit,36272,CC108,"Toys ""R"" Us",LEGO Events & Parties,Product Sales
78002016,2025-04-13,DKK,1361.17,182.71,Debit,36272,CC103,Hamleys,LEGO Events & Parties,Product Sales
78002016,2025-06-30,DKK,-934553.74,-125443.46,Credit,36272,CC104,Smithsonian Institution,LEGO Branded Home Decor,Product Sales
78002017,2025-10-10,EUR,-37358403.51,-5014550.81,Credit,36272,CC103,Hamleys,LEGO Mindstorms Robotics Kits,Product Sales
78002017,2025-06-18,EUR,79934443.5,10729455.5,Debit,36272,CC107,Smithsonian Institution,LEGO City Playsets,Product Sales
78002017,2025-10-09,EUR,22630471.22,3037647.14,Debit,36272,CC108,Walmart,LEGO City Playsets,Product Sales
78002017,2025-06-06,EUR,-2998790.44,-402522.21,Credit,36272,CC100,John Lewis Partnership,LEGO Friends Playsets,Product Sales
78002017,2025-04-09,EUR,-65263486.34,-8760199.51,Credit,36272,CC108,"Toys ""R"" Us",LEGO Friends Playsets,Product Sales
78002017,2025-08-15,EUR,-95319100.36,-12794510.12,Credit,36272,CC105,Walmart,LEGO Technic Sets,Product Sales
78002017,2025-07-12,EUR,15263181.44,2048749.19,Debit,36272,CC100,"Toys ""R"" Us",LEGO Harry Potter Sets,Product Sales
78002017,2025-03-10,EUR,-3283788.57,-440776.99,Credit,36272,CC100,John Lewis Partnership,LEGO NINJAGO Playsets,Product Sales
78002017,2025-09-28,EUR,115864840.95,15552327.64,Debit,36272,CC105,Hamleys,LEGO NINJAGO Playsets,Product Sales
78002017,2025-04-05,EUR,14809004.31,1987785.81,Debit,36272,CC102,Carrefour,LEGO Classic Brick Boxes,Product Sales
78002017,2025-08-23,EUR,1804094.37,242160.32,Debit,36272,CC102,Carrefour,LEGO Classic Brick Boxes,Product Sales
78002017,2025-09-30,EUR,42565787.75,5713528.56,Debit,36272,CC109,Walmart,LEGO Classic Brick Boxes,Product Sales
78002017,2025-11-07,EUR,-57247739.71,-7684260.36,Credit,36272,CC102,Target,LEGO DUPLO Sets,Product Sales
78002017,2025-10-06,EUR,-2619603.48,-351624.63,Credit,36272,CC109,Target,LEGO Architecture Sets,Product Sales
78002017,2025-01-14,EUR,-10461893.32,-1404280.98,Credit,36272,CC109,Target,LEGO Architecture Sets,Product Sales
78002017,2025-12-07,EUR,-4474032.14,-600541.23,Credit,36272,CC103,Educational Insights,LEGO Architecture Sets,Product Sales
78002017,2025-06-11,EUR,212819.27,28566.34,Debit,36272,CC108,Amazon,LEGO Architecture Sets,Product Sales
78002017,2025-12-03,EUR,-855301.33,-114805.55,Credit,36272,CC103,Smithsonian Institution,LEGO Speed Champions Sets,Product Sales
78002017,2025-11-23,EUR,-3391104.99,-455181.88,Credit,36272,CC109,Hamleys,LEGO Speed Champions Sets,Product Sales
78002017,2025-11-21,EUR,-100258.78,-13457.55,Credit,36272,CC103,Smithsonian Institution,LEGO Speed Champions Sets,Product Sales
78002017,2025-11-16,EUR,340021.14,45640.42,Debit,36272,CC102,Target,LEGO Minecraft Playsets,Product Sales
78002017,2025-12-19,EUR,-3121577.49,-419003.69,Credit,36272,CC100,Carrefour,LEGO DOTS Kits,Product Sales
78002017,2025-06-27,EUR,158696.72,21301.57,Debit,36272,CC107,Amazon,LEGO DOTS Kits,Product Sales
78002017,2025-07-23,EUR,32792689.15,4401703.24,Debit,36272,CC103,Hamleys,LEGO DOTS Kits,Product Sales
78002017,2025-11-16,EUR,13486391.09,1810253.84,Debit,36272,CC100,Carrefour,LEGO DOTS Kits,Product Sales
78002017,2025-09-08,EUR,-59126.3,-7936.42,Credit,36272,CC104,Hamleys,LEGO Art Wall Sets,Product Sales
78002017,2025-07-30,EUR,59126.3,7936.42,Debit,36272,CC103,Smithsonian Institution,LEGO Art Wall Sets,Product Sales
78002017,2025-01-02,EUR,-21537281.13,-2890910.22,Credit,36272,CC109,Walmart,LEGO Super Mario Playsets,Product Sales
78002017,2025-05-07,EUR,-8407319.41,-1128499.25,Credit,36272,CC109,"Toys ""R"" Us",LEGO Super Mario Playsets,Product Sales
78002017,2025-06-07,EUR,527054.38,70745.55,Debit,36272,CC109,"Toys ""R"" Us",LEGO Super Mario Playsets,Product Sales
78002017,2025-10-26,EUR,-1972841.85,-264810.99,Credit,36272,CC106,John Lewis Partnership,LEGO Minifigure Blind Bags,Product Sales
78002017,2025-08-25,EUR,-3524505.64,-473088.01,Credit,36272,CC107,John Lewis Partnership,LEGO Minifigure Blind Bags,Product Sales
78002017,2025-06-29,EUR,7675381.41,1030252.54,Debit,36272,CC100,The LEGO Foundation,LEGO Botanical Collection,Product Sales
78002017,2025-03-23,EUR,2914363.69,391189.76,Debit,36272,CC104,Target,LEGO Botanical Collection,Product Sales
78002017,2025-06-03,EUR,-52791517.4,-7086109.72,Credit,36272,CC109,Educational Insights,LEGO Icons Sets,Product Sales
78002017,2025-02-22,EUR,426968.83,57311.25,Debit,36272,CC106,Hamleys,LEGO Icons Sets,Product Sales
78002017,2025-03-13,EUR,16737742.38,2246676.83,Debit,36272,CC100,"Toys ""R"" Us",LEGO Icons Sets,Product Sales
78002017,2025-11-22,EUR,8999.15,1207.94,Debit,36272,CC100,John Lewis Partnership,LEGO Super Heroes DC Sets,Product Sales
78002017,2025-04-07,EUR,46657.18,6262.71,Debit,36272,CC101,Walmart,LEGO Seasonal & Holiday Sets,Product Sales
78002017,2025-12-07,EUR,-1504548.4,-201952.81,Credit,36272,CC104,Amazon,LEGO Collectible Minifigures Series,Product Sales
78002017,2025-12-02,EUR,4077590.45,547327.58,Debit,36272,CC104,Amazon,LEGO Collectible Minifigures Series,Product Sales
78002017,2025-08-14,EUR,-717007.81,-96242.66,Credit,36272,CC102,Smithsonian Institution,LEGO Accessories Packs,Product Sales
78002017,2025-10-02,EUR,18474.77,2479.83,Debit,36272,CC102,Smithsonian Institution,LEGO Accessories Packs,Product Sales
78002017,2025-01-24,EUR,3391880.22,455285.94,Debit,36272,CC108,John Lewis Partnership,LEGO Accessories Packs,Product Sales
78002017,2025-06-13,EUR,-2433657.77,-326665.47,Credit,36272,CC109,Carrefour,LEGO Keychains,Product Sales
78002017,2025-07-01,EUR,-2168843.54,-291119.94,Credit,36272,CC104,Amazon,LEGO Keychains,Product Sales
78002017,2025-02-08,EUR,487736.53,65467.99,Debit,36272,CC104,Amazon,LEGO Keychains,Product Sales
78002017,2025-07-04,EUR,-976691.56,-131099.54,Credit,36272,CC100,John Lewis Partnership,LEGO Brick Separators,Product Sales
78002017,2025-04-12,EUR,-3285.34,-440.99,Credit,36272,CC102,Walmart,LEGO Education Kits,Product Sales
78002017,2025-04-11,EUR,-170377.38,-22869.45,Credit,36272,CC105,The LEGO Foundation,LEGO Education Kits,Product Sales
78002017,2025-03-17,EUR,-62473.4,-8385.69,Credit,36272,CC104,Educational Insights,LEGO Books & Magazines,Product Sales
78002017,2025-05-29,EUR,2974970.11,399324.85,Debit,36272,CC104,Educational Insights,LEGO Books & Magazines,Product Sales
78002017,2025-05-19,EUR,6567707.65,881571.5,Debit,36272,CC107,Smithsonian Institution,LEGO Books & Magazines,Product Sales
78002017,2025-12-22,EUR,1920536.78,257790.17,Debit,36272,CC108,Smithsonian Institution,LEGO Video Games,Product Sales
78002017,2025-10-24,EUR,-2627099.86,-352630.85,Credit,36272,CC105,Walmart,LEGO Monkie Kid Playsets,Product Sales
78002017,2025-11-16,EUR,-5521151.06,-741094.1,Credit,36272,CC108,Amazon,LEGO Jurassic World Sets,Product Sales
78002017,2025-01-25,EUR,-123326.72,-16553.92,Credit,36272,CC104,Walmart,LEGO Jurassic World Sets,Product Sales
78002017,2025-02-16,EUR,-368583.69,-49474.32,Credit,36272,CC104,Educational Insights,LEGO Jurassic World Sets,Product Sales
78002017,2025-05-23,EUR,-1662858.87,-223202.53,Credit,36272,CC104,Walmart,LEGO Jurassic World Sets,Product Sales
78002017,2025-03-26,EUR,632694.57,84925.45,Debit,36272,CC104,Educational Insights,LEGO Jurassic World Sets,Product Sales
78002017,2025-05-15,EUR,-225.2,-30.23,Credit,36272,CC102,Smithsonian Institution,LEGO Avatar Sets,Product Sales
78002017,2025-03-03,EUR,-90.89,-12.2,Credit,36272,CC109,Smithsonian Institution,LEGO Avatar Sets,Product Sales
78002017,2025-12-06,EUR,4656243.1,624999.07,Debit,36272,CC109,Smithsonian Institution,LEGO Avatar Sets,Product Sales
78002017,2025-07-14,EUR,2575363.32,345686.35,Debit,36272,CC109,Smithsonian Institution,LEGO Avatar Sets,Product Sales
78002017,2025-09-08,EUR,-798998.76,-107248.16,Credit,36272,CC103,Target,LEGO Gift Cards,Product Sales
78002017,2025-02-13,EUR,-120929.72,-16232.18,Credit,36272,CC105,John Lewis Partnership,LEGO Gift Cards,Product Sales
78002017,2025-05-09,EUR,1754579.92,235514.08,Debit,36272,CC103,Target,LEGO Gift Cards,Product Sales
78002017,2025-01-26,EUR,744234.92,99897.3,Debit,36272,CC103,Target,LEGO Gift Cards,Product Sales
78002017,2025-10-04,EUR,-702.97,-94.36,Credit,36272,CC106,"Toys ""R"" Us",LEGO Stationery,Product Sales
78002017,2025-01-17,EUR,379435.47,50930.94,Debit,36272,CC109,The LEGO Foundation,LEGO City Stuntz Sets,Product Sales
78002017,2025-04-27,EUR,-299.57,-40.21,Credit,36272,CC108,Walmart,LEGO Advent Calendars,Product Sales
78002017,2025-02-16,EUR,-458635.79,-61561.85,Credit,36272,CC109,"Toys ""R"" Us",LEGO Advent Calendars,Product Sales
78002017,2025-07-30,EUR,1661575.32,223030.24,Debit,36272,CC109,"Toys ""R"" Us",LEGO Advent Calendars,Product Sales
78002017,2025-11-06,EUR,-1992526.86,-267453.27,Credit,36272,CC105,Carrefour,LEGO Wearable Watches,Product Sales
78002017,2025-03-07,EUR,-2064675.25,-277137.62,Credit,36272,CC104,Target,LEGO Movie Tie-in Sets,Product Sales
78002017,2025-11-19,EUR,657236.03,88219.6,Debit,36272,CC106,"Toys ""R"" Us",LEGO Movie Tie-in Sets,Product Sales
78002017,2025-10-12,EUR,-953083.82,-127930.71,Credit,36272,CC107,Target,LEGO Personalized Bricks,Product Sales
78002017,2025-05-08,EUR,378279.64,50775.79,Debit,36272,CC106,Walmart,LEGO Build & Store Workshops,Product Sales
78002017,2025-05-03,EUR,-1141923.88,-153278.37,Credit,36272,CC107,Target,LEGO Digital Building Apps,Product Sales
78002017,2025-02-03,EUR,-1759221.97,-236137.18,Credit,36272,CC101,Carrefour,LEGO Discovery STEM Sets,Product Sales
78002017,2025-08-03,EUR,-34256.0,-4598.12,Credit,36272,CC109,Carrefour,LEGO Discovery STEM Sets,Product Sales
78002017,2025-11-19,EUR,248573.71,33365.6,Debit,36272,CC105,John Lewis Partnership,LEGO Discovery STEM Sets,Product Sales
78002017,2025-01-04,EUR,-1277.06,-171.42,Credit,36272,CC102,Target,LEGO Architecture Skyline Sets,Product Sales
78002017,2025-03-11,EUR,273945.07,36771.15,Debit,36272,CC109,Carrefour,LEGO Brick Storage Heads,Product Sales
78002017,2025-01-25,EUR,-48568.1,-6519.21,Credit,36272,CC105,Hamleys,LEGO Power Functions Accessories,Product Sales
78002017,2025-08-14,EUR,-43202.84,-5799.04,Credit,36272,CC101,John Lewis Partnership,LEGO Mindstorms Robotics Kits,Product Sales
78002017,2025-10-10,EUR,111747.12,14999.61,Debit,36272,CC103,Hamleys,LEGO Mindstorms Robotics Kits,Product Sales
78002017,2025-09-21,EUR,81716.78,10968.7,Debit,36272,CC101,John Lewis Partnership,LEGO Mindstorms Robotics Kits,Product Sales
78002017,2025-09-16,EUR,-317651.95,-42637.85,Credit,36272,CC108,Walmart,LEGO Mosaic Maker Kits,Product Sales
78002017,2025-06-01,EUR,-58138.58,-7803.84,Credit,36272,CC104,Educational Insights,LEGO Mosaic Maker Kits,Product Sales
78002017,2025-10-24,EUR,-358548.68,-48127.34,Credit,36272,CC107,Amazon,LEGO Mosaic Maker Kits,Product Sales
78002017,2025-03-24,EUR,381160.09,51162.43,Debit,36272,CC104,Carrefour,LEGO Mosaic Maker Kits,Product Sales
78002017,2025-10-09,EUR,-1657676.16,-222506.87,Credit,36272,CC101,The LEGO Foundation,LEGO Retail Store Experiences,Product Sales
78002017,2025-04-12,EUR,2917171.09,391566.59,Debit,36272,CC106,Walmart,LEGO Events & Parties,Product Sales
78002017,2025-10-24,EUR,5426.97,728.45,Debit,36272,CC104,Amazon,LEGO Events & Parties,Product Sales
78002017,2025-08-19,EUR,-218802.22,-29369.43,Credit,36272,CC102,Hamleys,LEGO Branded Home Decor,Product Sales
78002018,2025-08-26,EUR,290600271.88,39006747.9,Debit,36272,CC101,Walmart,LEGO Seasonal & Holiday Sets,Product Sales
78002018,2025-08-23,EUR,-79934443.5,-10729455.5,Credit,36272,CC103,Smithsonian Institution,LEGO City Playsets,Product Sales
78002018,2025-11-26,EUR,64602080.9,8671420.26,Debit,36272,CC107,Smithsonian Institution,LEGO City Playsets,Product Sales
78002018,2025-09-30,EUR,-1043416.03,-140055.84,Credit,36272,CC100,John Lewis Partnership,LEGO Friends Playsets,Product Sales
78002018,2025-09-17,EUR,-56093851.91,-7529376.1,Credit,36272,CC108,Target,LEGO Harry Potter Sets,Product Sales
78002018,2025-04-09,EUR,-32016840.57,-4297562.49,Credit,36272,CC108,Target,LEGO Harry Potter Sets,Product Sales
78002018,2025-06-15,EUR,13127891.84,1762133.13,Debit,36272,CC100,"Toys ""R"" Us",LEGO Harry Potter Sets,Product Sales
78002018,2025-01-20,EUR,20010544.38,2685979.11,Debit,36272,CC101,Target,LEGO Harry Potter Sets,Product Sales
78002018,2025-06-25,EUR,-6349164.76,-852236.88,Credit,36272,CC100,John Lewis Partnership,LEGO NINJAGO Playsets,Product Sales
78002018,2025-07-23,EUR,-109652.72,-14718.49,Credit,36272,CC100,John Lewis Partnership,LEGO NINJAGO Playsets,Product Sales
78002018,2025-10-06,EUR,-115864840.95,-15552327.64,Credit,36272,CC100,John Lewis Partnership,LEGO NINJAGO Playsets,Product Sales
78002018,2025-07-06,EUR,1608299.69,215879.15,Debit,36272,CC100,John Lewis Partnership,LEGO NINJAGO Playsets,Product Sales
78002018,2025-12-31,EUR,9845707.32,1321571.45,Debit,36272,CC105,Hamleys,LEGO NINJAGO Playsets,Product Sales
78002018,2025-10-29,EUR,-38268945.34,-5136771.19,Credit,36272,CC101,Walmart,LEGO DUPLO Sets,Product Sales
78002018,2025-11-07,EUR,-23909854.87,-3209376.49,Credit,36272,CC109,Carrefour,LEGO Architecture Sets,Product Sales
78002018,2025-04-19,EUR,-8309687.62,-1115394.31,Credit,36272,CC109,Hamleys,LEGO Speed Champions Sets,Product Sales
78002018,2025-07-09,EUR,-3735349.17,-501389.15,Credit,36272,CC103,Smithsonian Institution,LEGO Speed Champions Sets,Product Sales
78002018,2025-06-15,EUR,855301.33,114805.55,Debit,36272,CC109,Hamleys,LEGO Speed Champions Sets,Product Sales
78002018,2025-04-09,EUR,-151058.92,-20276.37,Credit,36272,CC104,Hamleys,LEGO Minecraft Playsets,Product Sales
78002018,2025-11-23,EUR,131319.15,17626.73,Debit,36272,CC103,Hamleys,LEGO DOTS Kits,Product Sales
